airport;day;number;status;quality;is_cargo;terminal;gate;scheduledTime;revisedTime;runwayTime;predictedTime;actualTime;estimatedTime
SVO;2026-09-01;SU 1606;Departed;Basic+Live;0;B;117;2026-09-01 18:05+03:00;2026-09-01 18:04+03:00;2026-09-01 18:18+03:00;;;
SVO;2026-09-01;SU 5918;Departed;Basic+Live;0;B;104;2026-09-01 18:05+03:00;2026-09-01 18:05+03:00;2026-09-01 18:26+03:00;;;
SVO;2026-09-01;QR 340;Departed;Basic+Live;0;C;134;2026-09-01 17:20+03:00;2026-09-01 18:21+03:00;2026-09-01 19:13+03:00;;;
SVO;2026-09-01;SU 1704;Departed;Basic+Live;0;B;115;2026-09-01 18:25+03:00;2026-09-01 18:21+03:00;2026-09-01 19:06+03:00;;;
SVO;2026-09-01;5N 217;Departed;Basic+Live;0;D;16;2026-09-01 18:25+03:00;2026-09-01 18:24+03:00;2026-09-01 19:17+03:00;;;
SVO;2026-09-01;SU 6089;Departed;Basic+Live;0;B;101;2026-09-01 18:30+03:00;2026-09-01 18:28+03:00;2026-09-01 19:03+03:00;;;
SVO;2026-09-01;FV 6089;Departed;Basic+Live;0;B;101;2026-09-01 18:30+03:00;2026-09-01 18:28+03:00;2026-09-01 19:03+03:00;;;
SVO;2026-09-01;SU 1140;Departed;Basic+Live;0;B;103;2026-09-01 18:20+03:00;2026-09-01 18:29+03:00;2026-09-01 19:04+03:00;;;
SVO;2026-09-01;FV 6073;Departed;Basic+Live;0;B;102;2026-09-01 18:35+03:00;2026-09-01 18:32+03:00;2026-09-01 19:08+03:00;;;
SVO;2026-09-01;SU 6073;Departed;Basic+Live;0;B;102;2026-09-01 18:35+03:00;2026-09-01 18:32+03:00;2026-09-01 19:08+03:00;;;
SVO;2026-09-01;SU 1006;Departed;Basic+Live;0;B;121;2026-09-01 18:35+03:00;2026-09-01 18:32+03:00;2026-09-01 19:10+03:00;;;
SVO;2026-09-01;SU 1548;Departed;Basic+Live;0;B;117;2026-09-01 18:40+03:00;2026-09-01 18:36+03:00;2026-09-01 19:11+03:00;;;
SVO;2026-09-01;FV 6993;Departed;Basic+Live;0;B;120;2026-09-01 18:40+03:00;2026-09-01 18:40+03:00;2026-09-01 19:20+03:00;;;
SVO;2026-09-01;SU 6993;Departed;Basic+Live;0;B;120;2026-09-01 18:40+03:00;2026-09-01 18:40+03:00;2026-09-01 19:20+03:00;;;
SVO;2026-09-01;DP 6925;Departed;Basic+Live;0;D;1;2026-09-01 18:45+03:00;2026-09-01 18:46+03:00;2026-09-01 19:19+03:00;;;
SVO;2026-09-01;SU 1286;Departed;Basic+Live;0;B;112;2026-09-01 18:45+03:00;2026-09-01 18:47+03:00;2026-09-01 19:15+03:00;;;
SVO;2026-09-01;SU 1832;Departed;Basic+Live;0;C;131;2026-09-01 18:40+03:00;2026-09-01 18:48+03:00;2026-09-01 19:24+03:00;;;
SVO;2026-09-01;SU 1414;Departed;Basic+Live;0;B;119;2026-09-01 17:40+03:00;2026-09-01 18:55+03:00;2026-09-01 19:30+03:00;;;
SVO;2026-09-01;CZ 342;Departed;Basic+Live;0;C;145;2026-09-01 18:50+03:00;2026-09-01 18:56+03:00;2026-09-01 19:26+03:00;;;
SVO;2026-09-01;SU 6079;Departed;Basic+Live;0;B;103;2026-09-01 19:00+03:00;2026-09-01 18:58+03:00;2026-09-01 19:32+03:00;;;
SVO;2026-09-01;FV 6079;Departed;Basic+Live;0;B;103;2026-09-01 19:00+03:00;2026-09-01 18:58+03:00;2026-09-01 19:32+03:00;;;
SVO;2026-09-01;SU 6579;Departed;Basic+Live;0;B;101;2026-09-01 19:00+03:00;2026-09-01 18:58+03:00;2026-09-01 19:22+03:00;;;
SVO;2026-09-01;FV 6579;Departed;Basic+Live;0;B;101;2026-09-01 19:00+03:00;2026-09-01 18:58+03:00;2026-09-01 19:22+03:00;;;
SVO;2026-09-01;SU 1868;Departed;Basic+Live;0;C;133;2026-09-01 18:55+03:00;2026-09-01 19:05+03:00;2026-09-01 19:41+03:00;;;
SVO;2026-09-01;SU 1418;Departed;Basic+Live;0;B;106;2026-09-01 19:10+03:00;2026-09-01 19:10+03:00;2026-09-01 19:43+03:00;;;
SVO;2026-09-01;SU 284;Departed;Basic+Live;0;C;130;2026-09-01 19:10+03:00;2026-09-01 19:10+03:00;2026-09-01 19:37+03:00;;;
SVO;2026-09-01;SU 220;Departed;Basic+Live;0;C;132;2026-09-01 19:15+03:00;2026-09-01 19:15+03:00;2026-09-01 19:34+03:00;;;
SVO;2026-09-01;FV 6489;Departed;Basic+Live;0;B;114;2026-09-01 19:25+03:00;2026-09-01 19:22+03:00;2026-09-01 19:48+03:00;;;
SVO;2026-09-01;SU 6489;Departed;Basic+Live;0;B;114;2026-09-01 19:25+03:00;2026-09-01 19:22+03:00;2026-09-01 19:48+03:00;;;
SVO;2026-09-01;MU 592;Departed;Basic+Live;0;C;129;2026-09-01 19:05+03:00;2026-09-01 19:23+03:00;2026-09-01 19:56+03:00;;;
SVO;2026-09-01;SU 294;Departed;Basic+Live;0;C;131;2026-09-01 19:20+03:00;2026-09-01 19:24+03:00;2026-09-01 19:45+03:00;;;
SVO;2026-09-01;HU 8298;Departed;Basic+Live;0;C;125;2026-09-01 19:25+03:00;2026-09-01 19:24+03:00;2026-09-01 20:02+03:00;;;
SVO;2026-09-01;JD 496;Departed;Basic+Live;0;C;125;2026-09-01 19:25+03:00;2026-09-01 19:24+03:00;2026-09-01 20:02+03:00;;;
SVO;2026-09-01;FV 6093;Departed;Basic+Live;0;B;101;2026-09-01 19:30+03:00;2026-09-01 19:30+03:00;2026-09-01 19:50+03:00;;;
SVO;2026-09-01;SU 6093;Departed;Basic+Live;0;B;101;2026-09-01 19:30+03:00;2026-09-01 19:30+03:00;2026-09-01 19:50+03:00;;;
SVO;2026-09-01;SU 1314;Departed;Basic+Live;0;B;118;2026-09-01 19:35+03:00;2026-09-01 19:30+03:00;2026-09-01 19:52+03:00;;;
SVO;2026-09-01;SU 1194;Departed;Basic+Live;0;B;108;2026-09-01 19:20+03:00;2026-09-01 19:31+03:00;2026-09-01 19:58+03:00;;;
SVO;2026-09-01;SU 1702;Departed;Basic+Live;0;B;111;2026-09-01 19:40+03:00;2026-09-01 19:33+03:00;2026-09-01 20:05+03:00;;;
SVO;2026-09-01;SU 1870;Departed;Basic+Live;0;C;133;2026-09-01 19:40+03:00;2026-09-01 19:39+03:00;2026-09-01 19:54+03:00;;;
SVO;2026-09-01;JU 133;Departed;Basic+Live;0;C;141;2026-09-01 19:45+03:00;2026-09-01 19:42+03:00;2026-09-01 20:00+03:00;;;
SVO;2026-09-01;SU 1322;Departed;Basic+Live;0;B;113;2026-09-01 19:50+03:00;2026-09-01 19:44+03:00;2026-09-01 20:08+03:00;;;
SVO;2026-09-01;DP 6967;Departed;Basic+Live;0;D;1;2026-09-01 19:20+03:00;2026-09-01 19:49+03:00;2026-09-01 20:23+03:00;;;
SVO;2026-09-01;SU 6827;Departed;Basic+Live;0;B;103;2026-09-01 19:45+03:00;2026-09-01 19:49+03:00;2026-09-01 20:16+03:00;;;
SVO;2026-09-01;FV 6827;Departed;Basic+Live;0;B;103;2026-09-01 19:45+03:00;2026-09-01 19:49+03:00;2026-09-01 20:16+03:00;;;
SVO;2026-09-01;FV 6865;Departed;Basic+Live;0;B;104;2026-09-01 19:35+03:00;2026-09-01 19:50+03:00;2026-09-01 20:12+03:00;;;
SVO;2026-09-01;SU 6865;Departed;Basic+Live;0;B;104;2026-09-01 19:35+03:00;2026-09-01 19:50+03:00;2026-09-01 20:12+03:00;;;
SVO;2026-09-01;SU 1734;Departed;Basic+Live;0;B;110;2026-09-01 19:50+03:00;2026-09-01 19:50+03:00;2026-09-01 20:20+03:00;;;
SVO;2026-09-01;FV 6377;Departed;Basic+Live;0;B;101;2026-09-01 19:55+03:00;2026-09-01 19:52+03:00;2026-09-01 20:31+03:00;;;
SVO;2026-09-01;SU 6377;Departed;Basic+Live;0;B;101;2026-09-01 19:55+03:00;2026-09-01 19:52+03:00;2026-09-01 20:31+03:00;;;
SVO;2026-09-01;SU 6247;Departed;Basic+Live;0;B;116;2026-09-01 19:10+03:00;2026-09-01 19:55+03:00;2026-09-01 20:27+03:00;;;
SVO;2026-09-01;FV 6247;Departed;Basic+Live;0;B;116;2026-09-01 19:10+03:00;2026-09-01 19:55+03:00;2026-09-01 20:27+03:00;;;
SVO;2026-09-01;DP 6963;Departed;Basic+Live;0;D;13;2026-09-01 20:00+03:00;2026-09-01 20:03+03:00;2026-09-01 20:42+03:00;;;
SVO;2026-09-01;SU 208;Departed;Basic+Live;0;C;130;2026-09-01 20:00+03:00;2026-09-01 20:03+03:00;2026-09-01 20:35+03:00;;;
SVO;2026-09-01;HU 7986;Departed;Basic+Live;0;C;137;2026-09-01 20:05+03:00;2026-09-01 20:05+03:00;2026-09-01 20:38+03:00;;;
SVO;2026-09-01;N4 59;Departed;Basic+Live;0;B;102;2026-09-01 20:05+03:00;2026-09-01 20:05+03:00;2026-09-01 20:46+03:00;;;
SVO;2026-09-01;DP 6855;Departed;Basic+Live;0;D;3;2026-09-01 18:50+03:00;2026-09-01 20:12+03:00;2026-09-01 20:58+03:00;;;
SVO;2026-09-01;SU 6289;Departed;Basic+Live;0;B;123;2026-09-01 20:10+03:00;2026-09-01 20:13+03:00;2026-09-01 20:50+03:00;;;
SVO;2026-09-01;FV 6289;Departed;Basic+Live;0;B;123;2026-09-01 20:10+03:00;2026-09-01 20:13+03:00;2026-09-01 20:50+03:00;;;
SVO;2026-09-01;MU 6020;Departed;Basic+Live;0;C;142;2026-09-01 20:25+03:00;2026-09-01 20:15+03:00;2026-09-01 20:54+03:00;;;
SVO;2026-09-01;SU 1844;Departed;Basic+Live;0;C;132;2026-09-01 20:25+03:00;2026-09-01 20:23+03:00;2026-09-01 21:00+03:00;;;
SVO;2026-09-01;SU 1008;Departed;Basic+Live;0;B;104;2026-09-01 20:25+03:00;2026-09-01 20:25+03:00;2026-09-01 21:02+03:00;;;
SVO;2026-09-01;FV 6555;Departed;Basic+Live;0;B;120;2026-09-01 20:40+03:00;2026-09-01 20:38+03:00;2026-09-01 21:08+03:00;;;
SVO;2026-09-01;SU 6555;Departed;Basic+Live;0;B;120;2026-09-01 20:40+03:00;2026-09-01 20:38+03:00;2026-09-01 21:08+03:00;;;
SVO;2026-09-01;SU 1394;CheckIn;Basic+Live;0;B;104;2026-09-01 20:40+03:00;2026-09-01 20:40+03:00;;;;
SVO;2026-09-01;SU 1260;Departed;Basic+Live;0;B;121;2026-09-01 20:50+03:00;2026-09-01 20:47+03:00;2026-09-01 21:10+03:00;;;
SVO;2026-09-01;DP 6815;Departed;Basic+Live;0;D;3;2026-09-01 19:55+03:00;2026-09-01 20:49+03:00;2026-09-01 21:05+03:00;;;
SVO;2026-09-01;SU 1586;Departed;Basic+Live;0;B;117;2026-09-01 20:50+03:00;2026-09-01 20:50+03:00;2026-09-01 21:15+03:00;;;
SVO;2026-09-01;DP 6865;Departed;Basic+Live;0;D;1;2026-09-01 20:30+03:00;2026-09-01 20:57+03:00;2026-09-01 21:13+03:00;;;
SVO;2026-09-01;SU 1334;Departed;Basic+Live;0;B;104;2026-09-01 21:00+03:00;2026-09-01 21:02+03:00;2026-09-01 21:17+03:00;;;
SVO;2026-09-01;FV 6097;Departed;Basic+Live;0;B;101;2026-09-01 20:30+03:00;2026-09-01 21:03+03:00;2026-09-01 21:22+03:00;;;
SVO;2026-09-01;SU 6097;Departed;Basic+Live;0;B;101;2026-09-01 20:30+03:00;2026-09-01 21:03+03:00;2026-09-01 21:22+03:00;;;
SVO;2026-09-01;CA 910;Departed;Basic+Live;0;C;126;2026-09-01 19:30+03:00;2026-09-01 21:04+03:00;2026-09-01 21:32+03:00;;;
SVO;2026-09-01;SU 1454;Departed;Basic+Live;0;B;107;2026-09-01 21:05+03:00;2026-09-01 21:05+03:00;2026-09-01 21:28+03:00;;;
SVO;2026-09-01;SU 204;Departed;Basic+Live;0;C;133;2026-09-01 21:05+03:00;2026-09-01 21:05+03:00;2026-09-01 21:38+03:00;;;
SVO;2026-09-01;SU 1714;CheckIn;Basic+Live;0;B;115;2026-09-01 21:10+03:00;2026-09-01 21:10+03:00;;;;
SVO;2026-09-01;FV 6297;Departed;Basic+Live;0;B;106;2026-09-01 21:10+03:00;2026-09-01 21:10+03:00;2026-09-01 21:46+03:00;;;
SVO;2026-09-01;SU 6297;Departed;Basic+Live;0;B;106;2026-09-01 21:10+03:00;2026-09-01 21:10+03:00;2026-09-01 21:46+03:00;;;
SVO;2026-09-01;SU 1280;Departed;Basic+Live;0;B;119;2026-09-01 21:20+03:00;2026-09-01 21:12+03:00;2026-09-01 21:30+03:00;;;
SVO;2026-09-01;CZ 8004;Departed;Basic+Live;0;C;134;2026-09-01 21:15+03:00;2026-09-01 21:13+03:00;2026-09-01 21:42+03:00;;;
SVO;2026-09-01;SU 2132;Departed;Basic+Live;0;C;131;2026-09-01 21:15+03:00;2026-09-01 21:20+03:00;2026-09-01 21:44+03:00;;;
SVO;2026-09-01;SU 6235;Departed;Basic+Live;0;B;115;2026-09-01 21:25+03:00;2026-09-01 21:24+03:00;2026-09-01 21:36+03:00;;;
SVO;2026-09-01;FV 6235;Departed;Basic+Live;0;B;115;2026-09-01 21:25+03:00;2026-09-01 21:24+03:00;2026-09-01 21:36+03:00;;;
SVO;2026-09-01;SU 1442;Departed;Basic+Live;0;B;102;2026-09-01 21:20+03:00;2026-09-01 21:31+03:00;2026-09-01 21:50+03:00;;;
SVO;2026-09-01;SU 1882;Departed;Basic+Live;0;C;140;2026-09-01 21:35+03:00;2026-09-01 21:35+03:00;2026-09-01 21:55+03:00;;;
SVO;2026-09-01;SU 1746;Departed;Basic+Live;0;B;104;2026-09-01 21:35+03:00;2026-09-01 21:35+03:00;2026-09-01 22:00+03:00;;;
SVO;2026-09-01;SU 1236;Departed;Basic+Live;0;B;118;2026-09-01 21:40+03:00;2026-09-01 21:40+03:00;2026-09-01 21:57+03:00;;;
SVO;2026-09-01;SU 1510;Departed;Basic+Live;0;B;113;2026-09-01 21:40+03:00;2026-09-01 21:40+03:00;2026-09-01 22:06+03:00;;;
SVO;2026-09-01;SU 232;Departed;Basic+Live;0;C;130;2026-09-01 21:20+03:00;2026-09-01 21:41+03:00;2026-09-01 21:51+03:00;;;
SVO;2026-09-01;D2 154;Departed;Basic+Live;0;B;101;2026-09-01 21:55+03:00;2026-09-01 21:53+03:00;2026-09-01 22:08+03:00;;;
SVO;2026-09-01;CA 714;Departed;Basic+Live;0;C;144;2026-09-01 21:55+03:00;2026-09-01 22:01+03:00;2026-09-01 22:16+03:00;;;
SVO;2026-09-01;SU 1850;Departed;Basic+Live;0;C;132;2026-09-01 21:30+03:00;2026-09-01 22:11+03:00;2026-09-01 22:25+03:00;;;
SVO;2026-09-01;SU 1198;Departed;Basic+Live;0;B;114;2026-09-01 22:15+03:00;2026-09-01 22:13+03:00;2026-09-01 22:22+03:00;;;
SVO;2026-09-01;JD 608;Departed;Basic+Live;0;C;138;2026-09-01 22:00+03:00;2026-09-01 22:13+03:00;2026-09-01 22:31+03:00;;;
SVO;2026-09-01;SU 1762;Departed;Basic+Live;0;B;122;2026-09-01 22:15+03:00;2026-09-01 22:13+03:00;2026-09-01 22:33+03:00;;;
SVO;2026-09-01;FV 6707;Departed;Basic+Live;0;B;106;2026-09-01 21:30+03:00;2026-09-01 22:18+03:00;2026-09-01 22:38+03:00;;;
SVO;2026-09-01;SU 6707;Departed;Basic+Live;0;B;106;2026-09-01 21:30+03:00;2026-09-01 22:18+03:00;2026-09-01 22:38+03:00;;;
SVO;2026-09-01;SU 1464;Departed;Basic+Live;0;B;116;2026-09-01 22:25+03:00;2026-09-01 22:21+03:00;2026-09-01 22:35+03:00;;;
SVO;2026-09-01;SU 272;Departed;Basic+Live;0;C;131;2026-09-01 22:25+03:00;2026-09-01 22:22+03:00;2026-09-01 22:48+03:00;;;
SVO;2026-09-01;DP 6531;Departed;Basic+Live;0;D;1;2026-09-01 20:55+03:00;2026-09-01 22:25+03:00;2026-09-01 22:40+03:00;;;
SVO;2026-09-01;3U 3888;Departed;Basic+Live;0;C;129;2026-09-01 22:15+03:00;2026-09-01 22:26+03:00;2026-09-01 22:54+03:00;;;
SVO;2026-09-01;FV 6809;Departed;Basic+Live;0;B;101;2026-09-01 22:30+03:00;2026-09-01 22:30+03:00;2026-09-01 22:43+03:00;;;
SVO;2026-09-01;SU 6809;Departed;Basic+Live;0;B;101;2026-09-01 22:30+03:00;2026-09-01 22:30+03:00;2026-09-01 22:43+03:00;;;
SVO;2026-09-01;SU 1458;Departed;Basic+Live;0;B;102;2026-09-01 22:30+03:00;2026-09-01 22:30+03:00;2026-09-01 22:50+03:00;;;
SVO;2026-09-01;B2 992;Departed;Basic+Live;0;C;135;2026-09-01 22:35+03:00;2026-09-01 22:31+03:00;2026-09-01 22:46+03:00;;;
SVO;2026-09-01;SU 320;Departed;Basic+Live;0;C;130;2026-09-01 22:35+03:00;2026-09-01 22:34+03:00;2026-09-01 22:58+03:00;;;
SVO;2026-09-01;EY 844;Departed;Basic+Live;0;C;125;2026-09-01 22:20+03:00;2026-09-01 22:35+03:00;2026-09-01 23:06+03:00;;;
SVO;2026-09-01;DP 6521;Departed;Basic+Live;0;D;13;2026-09-01 22:00+03:00;2026-09-01 22:35+03:00;2026-09-01 22:52+03:00;;;
SVO;2026-09-01;SU 1726;Departed;Basic+Live;0;B;111;2026-09-01 22:40+03:00;2026-09-01 22:38+03:00;2026-09-01 23:02+03:00;;;
SVO;2026-09-01;SU 1450;Departed;Basic+Live;0;B;121;2026-09-01 22:45+03:00;2026-09-01 22:42+03:00;2026-09-01 22:57+03:00;;;
SVO;2026-09-01;FV 6255;Departed;Basic+Live;0;B;104;2026-09-01 22:45+03:00;2026-09-01 22:45+03:00;2026-09-01 23:14+03:00;;;
SVO;2026-09-01;SU 6255;Departed;Basic+Live;0;B;104;2026-09-01 22:45+03:00;2026-09-01 22:45+03:00;2026-09-01 23:14+03:00;;;
SVO;2026-09-01;SU 1488;Departed;Basic+Live;0;B;115;2026-09-01 22:50+03:00;2026-09-01 22:50+03:00;2026-09-01 23:09+03:00;;;
SVO;2026-09-01;SU 1646;Departed;Basic+Live;0;B;108;2026-09-01 22:55+03:00;2026-09-01 22:55+03:00;2026-09-01 23:22+03:00;;;
SVO;2026-09-01;SU 1530;Departed;Basic+Live;0;B;107;2026-09-01 23:00+03:00;2026-09-01 22:55+03:00;2026-09-01 23:18+03:00;;;
SVO;2026-09-01;DP 6921;Departed;Basic+Live;0;D;3;2026-09-01 21:10+03:00;2026-09-01 22:57+03:00;2026-09-01 23:12+03:00;;;
SVO;2026-09-01;DP 6547;Departed;Basic+Live;0;D;1;2026-09-01 22:30+03:00;2026-09-01 23:03+03:00;2026-09-01 23:24+03:00;;;
SVO;2026-09-01;SU 1712;Departed;Basic+Live;0;B;110;2026-09-01 23:05+03:00;2026-09-01 23:04+03:00;2026-09-01 23:31+03:00;;;
SVO;2026-09-01;FV 6311;Departed;Basic+Live;0;B;123;2026-09-01 18:00+03:00;2026-09-01 23:07+03:00;2026-09-01 23:26+03:00;;;
SVO;2026-09-01;SU 6311;Departed;Basic+Live;0;B;123;2026-09-01 18:00+03:00;2026-09-01 23:07+03:00;2026-09-01 23:26+03:00;;;
SVO;2026-09-01;EO 3477;Departed;Basic+Live;0;C;145;2026-09-01 23:00+03:00;2026-09-01 23:11+03:00;2026-09-01 23:38+03:00;;;
SVO;2026-09-01;SU 2138;Departed;Basic+Live;0;C;127;2026-09-01 23:25+03:00;2026-09-01 23:21+03:00;2026-09-01 23:34+03:00;;;
SVO;2026-09-01;SU 1880;Departed;Basic+Live;0;C;126;2026-09-01 23:30+03:00;2026-09-01 23:27+03:00;2026-09-01 23:44+03:00;;;
SVO;2026-09-01;FV 6805;Departed;Basic+Live;0;B;101;2026-09-01 23:30+03:00;2026-09-01 23:33+03:00;2026-09-01 23:42+03:00;;;
SVO;2026-09-01;SU 6805;Departed;Basic+Live;0;B;101;2026-09-01 23:30+03:00;2026-09-01 23:33+03:00;2026-09-01 23:42+03:00;;;
SVO;2026-09-01;SU 6207;CheckIn;Basic+Live;0;D;3;2026-09-01 23:35+03:00;2026-09-01 23:35+03:00;;;;
SVO;2026-09-01;DP 6525;Departed;Basic+Live;0;D;1;2026-09-01 23:30+03:00;2026-09-01 23:35+03:00;2026-09-01 23:46+03:00;;;
SVO;2026-09-01;SU 1890;Departed;Basic+Live;0;C;133;2026-09-01 21:50+03:00;2026-09-01 23:39+03:00;2026-09-01 23:57+03:00;;;
SVO;2026-09-01;SU 1956;Departed;Basic+Live;0;C;130;2026-09-01 23:40+03:00;2026-09-01 23:39+03:00;2026-09-01 23:55+03:00;;;
SVO;2026-09-01;SU 1750;Departed;Basic+Live;0;B;104;2026-09-01 23:50+03:00;2026-09-01 23:50+03:00;2026-09-02 00:06+03:00;;;
SVO;2026-09-01;SU 298;Departed;Basic+Live;0;C;133;2026-09-01 23:50+03:00;2026-09-01 23:50+03:00;2026-09-02 00:10+03:00;;;
SVO;2026-09-01;SU 1994;Departed;Basic+Live;0;C;131;2026-09-01 23:55+03:00;2026-09-01 23:53+03:00;2026-09-02 00:04+03:00;;;
SVO;2026-09-01;SU 1484;Departed;Basic+Live;0;B;117;2026-09-02 00:05+03:00;2026-09-01 23:59+03:00;2026-09-02 00:14+03:00;;;
VKO;2026-09-01;DP 433;Departed;Basic+Live;0;A;16A;2026-08-31 23:45+03:00;2026-09-01 00:08+03:00;;;;
VKO;2026-09-01;DV 814;Departed;Basic+Live;0;A;18;2026-08-31 23:40+03:00;2026-09-01 00:18+03:00;;;;
VKO;2026-09-01;A4 7107;Departed;Basic+Live;0;A;18A;2026-08-31 23:55+03:00;2026-09-01 00:22+03:00;;;;
VKO;2026-09-01;PC 1581;Departed;Basic+Live;0;A;24;2026-08-31 23:50+03:00;2026-09-01 00:27+03:00;;;;
VKO;2026-09-01;R3 474;Canceled;Basic+Live;0;A;;2026-09-01 00:30+03:00;2026-09-01 00:30+03:00;;;;
VKO;2026-09-01;6R 4474;Canceled;Basic+Live;0;A;;2026-09-01 00:30+03:00;2026-09-01 00:30+03:00;;;;
VKO;2026-09-01;DP 407;Departed;Basic+Live;0;A;12A;2026-08-31 23:40+03:00;2026-09-01 00:30+03:00;;;;
VKO;2026-09-01;B2 2259;Departed;Basic+Live;0;A;11;2026-08-31 23:55+03:00;2026-09-01 00:38+03:00;;;;
VKO;2026-09-01;UT 559;Departed;Basic+Live;0;A;11;2026-08-31 23:55+03:00;2026-09-01 00:38+03:00;;;;
VKO;2026-09-01;ZF 411;Departed;Basic+Live;0;A;22;2026-09-01 00:05+03:00;2026-09-01 00:43+03:00;;;;
VKO;2026-09-01;UT 363;Departed;Basic+Live;0;A;10;2026-08-31 20:40+03:00;2026-09-01 00:48+03:00;;;;
VKO;2026-09-01;UT 363B;Departed;Basic+Live;0;A;10;2026-09-01 00:30+03:00;2026-09-01 00:48+03:00;;;;
VKO;2026-09-01;B2 2263;Departed;Basic+Live;0;A;10;2026-09-01 00:30+03:00;2026-09-01 00:48+03:00;;;;
VKO;2026-09-01;UT 399B;Canceled;Basic+Live;0;A;;2026-09-01 00:50+03:00;2026-09-01 00:50+03:00;;;;
VKO;2026-09-01;B2 2299;Canceled;Basic+Live;0;A;;2026-09-01 00:50+03:00;2026-09-01 00:50+03:00;;;;
VKO;2026-09-01;TK 412;Departed;Basic+Live;0;A;23;2026-09-01 00:30+03:00;2026-09-01 01:08+03:00;;;;
VKO;2026-09-01;HY 606;Departed;Basic+Live;0;A;26;2026-09-01 01:00+03:00;2026-09-01 01:24+03:00;;;;
VKO;2026-09-01;DP 437;Departed;Basic+Live;0;A;16A;2026-09-01 00:50+03:00;2026-09-01 01:28+03:00;;;;
VKO;2026-09-01;DP 403;Departed;Basic+Live;0;A;14A;2026-09-01 00:20+03:00;2026-09-01 01:30+03:00;;;;
VKO;2026-09-01;UT 355;Departed;Basic+Live;0;A;14;2026-09-01 01:10+03:00;2026-09-01 01:35+03:00;;;;
VKO;2026-09-01;B2 2265;Departed;Basic+Live;0;A;14;2026-09-01 01:10+03:00;2026-09-01 01:35+03:00;;;;
VKO;2026-09-01;6R 4355;Departed;Basic+Live;0;A;14;2026-09-01 01:10+03:00;2026-09-01 01:35+03:00;;;;
VKO;2026-09-01;PC 1577;Departed;Basic+Live;0;A;22A;2026-09-01 01:20+03:00;2026-09-01 01:37+03:00;;;;
VKO;2026-09-01;TK 3049;Departed;Basic+Live;0;A;22A;2026-09-01 01:20+03:00;2026-09-01 01:37+03:00;;;;
VKO;2026-09-01;PC 1522;Departed;Basic+Live;0;A;23A;2026-09-01 01:20+03:00;2026-09-01 01:42+03:00;;;;
VKO;2026-09-01;FZ 988;Departed;Basic+Live;0;A;30;2026-09-01 01:20+03:00;2026-09-01 01:46+03:00;;;;
VKO;2026-09-01;EK 2323;Departed;Basic+Live;0;A;30;2026-09-01 01:20+03:00;2026-09-01 01:46+03:00;;;;
VKO;2026-09-01;J2 810;Departed;Basic+Live;0;A;19;2026-09-01 01:00+03:00;2026-09-01 01:48+03:00;;;;
VKO;2026-09-01;S7 4139;Departed;Basic+Live;0;A;19;2026-09-01 01:00+03:00;2026-09-01 01:48+03:00;;;;
VKO;2026-09-01;TK 212;Departed;Basic+Live;0;A;29A,29A;2026-09-01 01:10+03:00;2026-09-01 02:01+03:00;;;;
VKO;2026-09-01;TK 3061;Departed;Basic+Live;0;A;18A,18A;2026-09-01 01:35+03:00;2026-09-01 02:03+03:00;;;;
VKO;2026-09-01;DP 413;Departed;Basic+Live;0;A;13A;2026-08-31 23:55+03:00;2026-09-01 02:06+03:00;;;;
VKO;2026-09-01;DP 733;Departed;Basic+Live;0;A;24A;2026-09-01 01:30+03:00;2026-09-01 02:08+03:00;;;;
VKO;2026-09-01;TK 3085;Departed;Basic+Live;0;A;24;2026-09-01 02:00+03:00;2026-09-01 02:20+03:00;;;;
VKO;2026-09-01;VF 276;Departed;Basic+Live;0;A;19A;2026-09-01 01:45+03:00;2026-09-01 02:23+03:00;;;;
VKO;2026-09-01;TK 3179;Departed;Basic+Live;0;A;25A,25A;2026-09-01 01:45+03:00;2026-09-01 02:31+03:00;;;;
VKO;2026-09-01;TK 410;Departed;Basic+Live;0;A;20A,20A;2026-09-01 01:15+03:00;2026-09-01 02:36+03:00;;;;
VKO;2026-09-01;TK 3003;Departed;Basic+Live;0;A;27A,27A;2026-09-01 01:50+03:00;2026-09-01 02:40+03:00;;;;
VKO;2026-09-01;TK 218;Departed;Basic+Live;0;A;21A,21A;2026-09-01 01:45+03:00;2026-09-01 03:15+03:00;;;;
VKO;2026-09-01;TK 3037;Departed;Basic+Live;0;A;19A,19A;2026-09-01 02:20+03:00;2026-09-01 03:22+03:00;;;;
VKO;2026-09-01;TK 422;Departed;Basic+Live;0;A;23;2026-09-01 02:25+03:00;2026-09-01 03:25+03:00;;;;
VKO;2026-09-01;FZ 976;Canceled;Basic+Live;0;A;21;2026-09-01 03:30+03:00;2026-09-01 03:30+03:00;;;;
VKO;2026-09-01;EK 2285;Canceled;Basic+Live;0;A;21;2026-09-01 03:30+03:00;2026-09-01 03:30+03:00;;;;
VKO;2026-09-01;TK 3155;Departed;Basic+Live;0;A;26A,26A;2026-09-01 02:55+03:00;2026-09-01 03:32+03:00;;;;
VKO;2026-09-01;FZ 966;Departed;Basic+Live;0;A;29;2026-09-01 02:30+03:00;2026-09-01 03:36+03:00;;;;
VKO;2026-09-01;EK 2253;Departed;Basic+Live;0;A;29;2026-09-01 02:30+03:00;2026-09-01 03:36+03:00;;;;
