airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,snapshots_seen,review,review_reason
SVO,2026-05-29,20:25,,C,131,Аэрофлот,SU 1844,Минск,12,0,
SVO,2026-05-29,22:50,,C,134,Белавиа,B2 978,Минск,13,0,
SVO,2026-05-29,00:20,,C,135,Аэрофлот,SU 1834,Минск,12,0,
SVO,2026-05-29,22:35,,C,136,Белавиа,B2 992,Минск,13,0,
SVO,2026-05-29,10:45,,C,137,Белавиа,B2 976,Минск,12,0,
SVO,2026-05-29,09:10,,C,142,Аэрофлот,SU 1830,Минск,12,0,
SVO,2026-05-29,12:15,,C,145,Аэрофлот,SU 1842,Минск,12,0,
SVO,2026-05-29,11:30,,B,101,Россия;Аэрофлот,FV 6477;SU 6477,Мурманск,12,0,
SVO,2026-05-29,19:50,,B,106,Аэрофлот,SU 1322,Мурманск,12,0,
SVO,2026-05-29,06:10,,B,109,Аэрофлот,SU 1318,Мурманск,12,0,
SVO,2026-05-29,15:10,,B,113,Аэрофлот,SU 1324,Мурманск,13,0,
SVO,2026-05-29,17:55,,B,113,Аэрофлот,SU 1326,Мурманск,12,0,
SVO,2026-05-29,10:10,,D,14,Smartavia,5N 521,Мурманск,12,0,
SVO,2026-05-29,18:30,,D,3,Победа,DP 6855,Мурманск,12,0,
SVO,2026-05-29,14:50,,D,1,Победа,DP 6907,Нальчик,13,0,
SVO,2026-05-29,07:05,,D,15,Победа,DP 6901,Нальчик,12,0,
SVO,2026-05-29,22:55,,B,116,Аэрофлот,SU 1646,Нижневартовск,13,0,
SVO,2026-05-29,06:00,,B,112,Россия;Аэрофлот,FV 6299;SU 6299,Нижнекамск,24,0,
SVO,2026-05-29,14:40,,B,112,Аэрофлот,SU 1680,Нижнекамск,13,0,
SVO,2026-05-29,02:55,,B,115,Аэрофлот,SU 1250,Нижнекамск,13,0,
SVO,2026-05-29,15:55,,D,3,Победа,DP 6845,Нижнекамск,13,0,
SVO,2026-05-29,17:55,,B,103,Россия;Аэрофлот,FV 6349;SU 6349,Нижний Новгород,12,0,
SVO,2026-05-29,20:30,,B,106,Россия;Аэрофлот,FV 6235;SU 6235,Нижний Новгород,12,0,
SVO,2026-05-29,15:25,,B,114,Аэрофлот,SU 1226,Нижний Новгород,13,0,
SVO,2026-05-29,07:15,,B,115,Россия;Аэрофлот,FV 6351;SU 6351,Нижний Новгород,12,0,
SVO,2026-05-29,12:20,,B,121,Россия;Аэрофлот,FV 6253;SU 6253,Нижний Новгород,12,0,
SVO,2026-05-29,22:30,,B,104,Аэрофлот,SU 1458,Новокузнецк,13,0,
SVO,2026-05-29,01:05,,B,117,Аэрофлот,SU 1306,Новосибирск,12,0,
SVO,2026-05-29,10:05,,B,117,Аэрофлот,SU 1460,Новосибирск,12,0,
SVO,2026-05-29,22:25,,B,117,Аэрофлот,SU 1554,Новосибирск,13,0,
SVO,2026-05-29,20:45,,B,119,Аэрофлот,SU 1548,Новосибирск,12,0,
SVO,2026-05-29,23:35,,D,13,Победа,DP 6525,Новосибирск,13,0,
SVO,2026-05-29,10:35,,B,106,Ямал,YC 190,Новый Уренгой,12,0,
SVO,2026-05-29,19:20,,C,131,Аэрофлот,SU 294,Нячанг,12,0,
SVO,2026-05-29,01:25,,C,137,Ikar,EO 3545,Нячанг,12,0,
SVO,2026-05-29,23:50,,C,138,Аэрофлот,SU 298,Нячанг,13,0,
SVO,2026-05-29,00:40,,B,108,Аэрофлот,SU 1638,Омск,12,0,
SVO,2026-05-29,22:15,,B,113,Аэрофлот,SU 1762,Омск,13,0,
SVO,2026-05-29,09:45,,B,122,Аэрофлот,SU 1688,Омск,12,0,
SVO,2026-05-29,22:05,,D,3,Победа,DP 6521,Омск,13,0,
SVO,2026-05-29,06:30,,B,101,Аэрофлот,SU 1242,Оренбург,12,0,
SVO,2026-05-29,17:50,,B,102,Аэрофлот,SU 1246,Оренбург,12,0,
SVO,2026-05-29,11:55,,B,113,Россия;Аэрофлот,FV 6173;SU 6173,Оренбург,12,0,
SVO,2026-05-29,00:35,,B,123,Аэрофлот,SU 1244,Оренбург,12,0,
SVO,2026-05-29,02:30,,D,16,Smartavia,5N 231,Оренбург,13,0,
SVO,2026-05-29,10:40,,B,111,Аэрофлот,SU 1060,Орск,12,0,
SVO,2026-05-29,19:30,,C,126,Air China,CA 910,Пекин,12,0,
SVO,2026-05-29,21:05,,C,133,Аэрофлот,SU 204,Пекин,12,0,
SVO,2026-05-29,17:30,,C,134,Air China,CA 754,Пекин,12,0,
SVO,2026-05-29,17:15,,C,137,China Eastern Airlines,MU 2076,Пекин,12,0,
SVO,2026-05-29,18:50,,C,138,China Southern Airlines,CZ 342,Пекин,12,0,
SVO,2026-05-29,20:05,,C,145,Hainan Airlines,HU 7986,Пекин,12,0,
SVO,2026-05-29,09:25,,B,103,Аэрофлот,SU 1544,Пенза,12,0,
SVO,2026-05-29,18:30,,B,106,Россия;Аэрофлот,FV 6545;SU 6545,Пенза,12,0,
SVO,2026-05-29,23:00,,D,1,Победа,DP 6513,Пермь,13,0,
SVO,2026-05-29,11:10,,B,102,Аэрофлот,SU 1202,Пермь,12,0,
SVO,2026-05-29,08:30,,B,103,Аэрофлот,SU 1200,Пермь,12,0,
SVO,2026-05-29,13:25,,B,103,Россия;Аэрофлот,FV 6507;SU 6507,Пермь,12,0,
SVO,2026-05-29,18:35,,B,103,Россия;Аэрофлот,FV 6073;SU 6073,Пермь,12,0,
SVO,2026-05-29,15:15,,B,110,Аэрофлот,SU 1768,Пермь,13,0,
SVO,2026-05-29,20:40,,B,122,Аэрофлот,SU 1394,Пермь,12,0,
SVO,2026-05-29,18:10,,B,123,Северсталь,D2 263,Петрозаводск,12,0,
SVO,2026-05-29,16:35,,B,102,Аэрофлот,SU 1730,Петропавловск-Камчатский,12,0,
SVO,2026-05-29,22:25,,B,102,Аэрофлот,SU 1738,Петропавловск-Камчатский,13,0,
SVO,2026-05-29,19:50,,B,104,Аэрофлот,SU 1734,Петропавловск-Камчатский,12,0,
SVO,2026-05-29,19:00,,C,125,Nordwind,N4 6107,Пхеньян,12,0,
SVO,2026-05-29,19:10,,C,133,Аэрофлот,SU 284,Пхукет,12,0,
SVO,2026-05-29,01:15,,C,145,Ikar,EO 3477,Пхукет,12,0,
SVO,2026-05-29,11:30,,B,114,Ямал,YC 132,Салехард,12,0,
SVO,2026-05-29,17:35,,D,1,Победа,DP 6581,Самара,12,0,
SVO,2026-05-29,09:35,,B,101,Россия;Аэрофлот,FV 6153;SU 6153,Самара,12,0,
SVO,2026-05-29,19:55,,B,102,Аэрофлот,SU 1604,Самара,12,0,
SVO,2026-05-29,06:25,,B,103,Россия;Аэрофлот,FV 6061;SU 6061,Самара,12,0,
SVO,2026-05-29,18:05,,B,106,Аэрофлот,SU 1606,Самара,12,0,
SVO,2026-05-29,08:25,,B,116,Аэрофлот,SU 1210,Самара,12,0,
SVO,2026-05-29,10:05,,B,119,Аэрофлот,SU 1218,Самара,12,0,
SVO,2026-05-29,16:55,,B,121,Аэрофлот,SU 1214,Самара,12,0,
SVO,2026-05-29,13:40,,B,123,Аэрофлот,SU 1212,Самара,12,0,
SVO,2026-05-29,23:45,,C,133,Аэрофлот,SU 1984,Самарканд,13,0,
SVO,2026-05-29,08:20,,D,1,Победа,DP 6823,Санкт-Петербург,12,0,
SVO,2026-05-29,00:30,,B,101,Россия;Аэрофлот,FV 6951;SU 6951,Санкт-Петербург,12,0,
SVO,2026-05-29,01:00,,B,101,Россия;Аэрофлот,FV 6699;SU 6699,Санкт-Петербург,12,0,
SVO,2026-05-29,07:00,,B,101,Россия;Аэрофлот,FV 6039;SU 6039,Санкт-Петербург,12,0,
SVO,2026-05-29,08:00,,B,101,Россия;Аэрофлот,FV 6127;SU 6127,Санкт-Петербург,24,0,
SVO,2026-05-29,09:00,,B,101,Россия;Аэрофлот,FV 6167;SU 6167,Санкт-Петербург,12,0,
SVO,2026-05-29,10:00,,B,101,Россия;Аэрофлот,FV 6213;SU 6213,Санкт-Петербург,24,0,
SVO,2026-05-29,10:30,,B,101,Россия;Аэрофлот,FV 6057;SU 6057,Санкт-Петербург,12,0,
SVO,2026-05-29,11:00,,B,101,Россия;Аэрофлот,FV 6059;SU 6059,Санкт-Петербург,12,0,
SVO,2026-05-29,12:00,,B,101,Россия;Аэрофлот,FV 6243;SU 6243,Санкт-Петербург,24,0,
SVO,2026-05-29,13:00,,B,101,Россия;Аэрофлот,FV 6271;SU 6271,Санкт-Петербург,12,0,
SVO,2026-05-29,14:00,,B,101,Россия;Аэрофлот,FV 6855;SU 6855,Санкт-Петербург,25,0,
SVO,2026-05-29,15:00,,B,101,Россия;Аэрофлот,FV 6481;SU 6481,Санкт-Петербург,13,0,
SVO,2026-05-29,15:30,,B,101,Россия;Аэрофлот,FV 6041;SU 6041,Санкт-Петербург,13,0,
SVO,2026-05-29,16:00,,B,101,Россия;Аэрофлот,FV 6497;SU 6497,Санкт-Петербург,25,0,
SVO,2026-05-29,16:30,,B,101,Россия;Аэрофлот,FV 6515;SU 6515,Санкт-Петербург,12,0,
SVO,2026-05-29,17:30,,B,101,Россия;Аэрофлот,FV 6085;SU 6085,Санкт-Петербург,12,0,
SVO,2026-05-29,18:00,,B,101,Россия;Аэрофлот,FV 6519;SU 6519,Санкт-Петербург,24,0,
SVO,2026-05-29,20:00,,B,101,Россия;Аэрофлот,FV 6703;SU 6703,Санкт-Петербург,24,0,
SVO,2026-05-29,20:30,,B,101,Россия;Аэрофлот,FV 6097;SU 6097,Санкт-Петербург,12,0,
SVO,2026-05-29,21:30,,B,101,Россия;Аэрофлот,FV 6707;SU 6707,Санкт-Петербург,12,0,
SVO,2026-05-29,23:30,,B,101,Россия;Аэрофлот,FV 6805;SU 6805,Санкт-Петербург,13,0,
SVO,2026-05-29,18:30,,B,103,Россия;Аэрофлот,FV 6089;SU 6089,Санкт-Петербург,12,0,
SVO,2026-05-29,22:30,,B,103,Россия;Аэрофлот,FV 6809;SU 6809,Санкт-Петербург,13,0,
SVO,2026-05-29,21:00,,B,104,Россия;Аэрофлот,FV 6705;SU 6705,Санкт-Петербург,12,0,
SVO,2026-05-29,09:45,,B,108,Аэрофлот,SU 10,Санкт-Петербург,12,0,
SVO,2026-05-29,19:30,,B,112,Россия;Аэрофлот,FV 6093;SU 6093,Санкт-Петербург,12,0,
SVO,2026-05-29,17:15,,B,118,Аэрофлот,SU 24,Санкт-Петербург,12,0,
SVO,2026-05-29,18:15,,B,119,Аэрофлот,SU 30,Санкт-Петербург,12,0,
SVO,2026-05-29,19:15,,B,121,Аэрофлот,SU 26,Санкт-Петербург,12,0,
SVO,2026-05-29,07:50,,D,3,Победа,DP 6821,Санкт-Петербург,12,0,
SVO,2026-05-29,10:35,,C,129,Аэрофлот,SU 224,Санья,12,0,
SVO,2026-05-29,07:30,,B,101,Россия;Аэрофлот,FV 6811;SU 6811,Саранск,12,0,
SVO,2026-05-29,19:35,,B,103,Россия;Аэрофлот,FV 6827;SU 6827,Саранск,12,0,
SVO,2026-05-29,17:45,,B,111,Аэрофлот,SU 1358,Саратов,12,0,
SVO,2026-05-29,19:25,,B,115,Россия;Аэрофлот,FV 6489;SU 6489,Саратов,12,0,
SVO,2026-05-29,06:55,,B,120,Россия;Аэрофлот,FV 6491;SU 6491,Саратов,12,0,
SVO,2026-05-29,13:50,,B,120,Россия;Аэрофлот,FV 6063;SU 6063,Саратов,12,0,
SVO,2026-05-29,07:10,,D,17,Победа,DP 6863,Саратов,12,0,
SVO,2026-05-29,08:10,,D,17,Победа,DP 5861,Саратов,12,0,
SVO,2026-05-29,12:40,,D,3,Победа,DP 6861,Саратов,12,0,
SVO,2026-05-29,14:40,,B,103,Аэрофлот,SU 1040,Сочи,13,0,
SVO,2026-05-29,09:50,,B,104,Аэрофлот,SU 1138,Сочи,12,0,
SVO,2026-05-29,11:30,,B,104,Россия;Аэрофлот,FV 6499;SU 6499,Сочи,12,0,
SVO,2026-05-29,19:15,,B,106,Россия;Аэрофлот,FV 6717;SU 6717,Сочи,12,0,
SVO,2026-05-29,08:35,,B,107,Аэрофлот,SU 1132,Сочи,12,0,
SVO,2026-05-29,14:20,,B,109,Аэрофлот,SU 1122,Сочи,13,0,
SVO,2026-05-29,15:45,,B,109,Аэрофлот,SU 1124,Сочи,13,0,
SVO,2026-05-29,20:55,,B,111,Аэрофлот,SU 1118,Сочи,12,0,
SVO,2026-05-29,12:50,,B,112,Аэрофлот,SU 1136,Сочи,12,0,
SVO,2026-05-29,18:45,,B,114,Аэрофлот,SU 1128,Сочи,12,0,
SVO,2026-05-29,09:30,,B,115,Аэрофлот,SU 1044,Сочи,12,0,
SVO,2026-05-29,07:55,,B,117,Аэрофлот,SU 1176,Сочи,12,0,
SVO,2026-05-29,18:20,,B,121,Аэрофлот,SU 1140,Сочи,12,0,
SVO,2026-05-29,04:55,,B,122,Аэрофлот,SU 1110,Сочи,12,0,
SVO,2026-05-29,08:10,,D,13,Победа,DP 6939,Сочи,12,0,
SVO,2026-05-29,16:50,,D,14,Победа,DP 6941,Сочи,12,0,
SVO,2026-05-29,11:05,,D,3,Победа,DP 6943,Сочи,12,0,
SVO,2026-05-29,06:55,,D,1,Победа,DP 6919,Ставрополь,12,0,
SVO,2026-05-29,07:45,,B,118,Аэрофлот,SU 1366,Ставрополь,12,0,
SVO,2026-05-29,15:10,,B,120,Аэрофлот,SU 1364,Ставрополь,13,0,
SVO,2026-05-29,02:05,,C,,Southwind Airlines,2S 1086,Стамбул,13,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-29,10:45,,C,126,Аэрофлот,SU 2130,Стамбул,12,0,
SVO,2026-05-29,01:00,,C,129,Аэрофлот,SU 2170,Стамбул,12,0,
SVO,2026-05-29,23:25,,C,130,Аэрофлот,SU 2138,Стамбул,13,0,
SVO,2026-05-29,21:15,,C,132,Аэрофлот,SU 2132,Стамбул,12,0,
SVO,2026-05-29,08:45,,C,133,Аэрофлот,SU 2136,Стамбул,12,0,
SVO,2026-05-29,16:40,,C,141,Аэрофлот,SU 2134,Стамбул,12,0,
SVO,2026-05-29,07:20,,C,142,Аэрофлот,SU 2172,Стамбул,12,0,
SVO,2026-05-29,15:05,,C,143,Southwind Airlines,2S 86,Стамбул,13,0,
SVO,2026-05-29,21:40,,B,102,Аэрофлот,SU 1510,Сургут,12,0,
SVO,2026-05-29,01:40,,B,121,Аэрофлот,SU 1512,Сургут,12,0,
SVO,2026-05-29,14:55,,C,130,Nordwind,N4 1293,Сухум,13,0,
SVO,2026-05-29,06:20,,B,102,Россия;Аэрофлот,FV 6405;SU 6405,Сыктывкар,12,0,
SVO,2026-05-29,17:25,,B,103,Россия;Аэрофлот,FV 6407;SU 6407,Сыктывкар,12,0,
SVO,2026-05-29,21:50,,C,126,Аэрофлот,SU 1890,Ташкент,12,0,
SVO,2026-05-29,19:40,,C,130,Аэрофлот,SU 1870,Ташкент,12,0,
SVO,2026-05-29,23:25,,C,146,Centrum Air,C6 404,Ташкент,13,0,
SVO,2026-05-29,22:50,,B,122,Аэрофлот,SU 1530,Томск,13,0,
SVO,2026-05-29,14:10,,B,102,Россия;Аэрофлот,FV 6141;SU 6141,Тюмень,13,0,
SVO,2026-05-29,08:30,,B,109,Аэрофлот,SU 1504,Тюмень,12,0,
SVO,2026-05-29,00:35,,B,115,Аэрофлот,SU 1568,Тюмень,12,0,
SVO,2026-05-29,23:40,,B,116,Россия;Аэрофлот,FV 6365;SU 6365,Тюмень,13,0,
SVO,2026-05-29,23:55,,D,3,Победа,DP 6561,Тюмень,13,0,
SVO,2026-05-29,21:05,,B,101,Аэрофлот,SU 1454,Улан-Удэ,12,0,
SVO,2026-05-29,06:00,,B,103,Россия;Аэрофлот,FV 6075;SU 6075,Ульяновск,24,0,
SVO,2026-05-29,19:00,,B,117,Аэрофлот;Россия,SU 1780;FV 6079;SU 6079,Ульяновск,24,1,неизвестный финальный статус: unknown
SVO,2026-05-29,21:55,,C,144,China Southern Airlines,CZ 6002,Урумчи,12,0,
SVO,2026-05-29,15:50,,B,107,Аэрофлот,SU 1258,Уфа,13,0,
SVO,2026-05-29,11:40,,B,109,Аэрофлот,SU 1234,Уфа,12,0,
SVO,2026-05-29,09:20,,B,111,Аэрофлот,SU 1230,Уфа,12,0,
SVO,2026-05-29,00:05,,B,120,Аэрофлот,SU 1424,Уфа,12,0,
SVO,2026-05-29,20:50,,B,120,Аэрофлот,SU 1260,Уфа,12,0,
SVO,2026-05-29,14:30,,B,121,Аэрофлот,SU 1232,Уфа,13,0,
SVO,2026-05-29,12:20,,B,123,Россия;Аэрофлот,FV 6535;SU 6535,Уфа,12,0,
SVO,2026-05-29,23:05,,B,110,Аэрофлот,SU 5806,Хабаровск,13,0,
SVO,2026-05-29,21:10,,B,115,Аэрофлот,SU 1714,Хабаровск,12,0,
SVO,2026-05-29,17:20,,B,123,Россия;Аэрофлот,FV 6287;SU 6287,Хабаровск,12,0,
SVO,2026-05-29,16:30,,C,129,Vietnam Airlines,VN 62,Ханой,12,0,
SVO,2026-05-29,12:00,,B,,Россия;Аэрофлот,FV 5995;SU 5995,Ханты-Мансийск,24,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-29,01:00,,B,103,Аэрофлот,SU 1382,Ханты-Мансийск,12,0,
SVO,2026-05-29,18:55,,C,130,Аэрофлот,SU 292,Хошимин,12,0,
SVO,2026-05-29,03:45,,C,134,Air Cairo,SM 914,Хургада,13,0,
SVO,2026-05-29,08:20,,C,139,Аэрофлот,SU 422,Хургада,12,0,
SVO,2026-05-29,12:40,,C,140,Аэрофлот,SU 420,Хургада,12,0,
SVO,2026-05-29,14:20,,C,140,Almasria universal airlines,UJ 606,Хургада,13,0,
SVO,2026-05-29,18:25,,D,1,Победа,DP 6815,Чебоксары,12,0,
SVO,2026-05-29,20:50,,B,103,Аэрофлот,SU 1586,Чебоксары,12,0,
SVO,2026-05-29,08:25,,D,3,Победа,DP 6807,Чебоксары,12,0,
SVO,2026-05-29,12:10,,D,3,Победа,DP 6817,Чебоксары,12,0,
SVO,2026-05-29,10:50,,B,,Аэрофлот;Аврора,SU 8218;HZ 8259;SU 8259;SU 8204;SU 8229;SU 8255;SU 8245;SU 8257;SU 8254;SU 8203;SU 8238;SU 8239;SU 8217;SU 8258;SU 8224;SU 8206;SU 8207;SU 8227;SU 8215;SU 8232;SU 8212;SU 8253;SU 8211;SU 8201;SU 8220;SU 8256;SU 8234;SU 8202;SU 8231;SU 8226;SU 8222;SU 8240;SU 8243;SU 8235;SU 8214;SU 8205;SU 8210;SU 8225;SU 8249;SU 8233;SU 8244;SU 8209;SU 8230;SU 8250;SU 8242;SU 8216;SU 8248;SU 8200;SU 8208;SU 8221;SU 8223;SU 8241;SU 8247;SU 8237;SU 8251;SU 8246;SU 8219;SU 8228;SU 8252;SU 8236;SU 8213,Челябинск,708,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-29,07:00,,B,103,Аэрофлот,SU 1534,Челябинск,12,0,
SVO,2026-05-29,16:25,,B,104,Аэрофлот,SU 1422,Челябинск,12,0,
SVO,2026-05-29,21:45,,B,104,Аэрофлот,SU 1420,Челябинск,12,0,
SVO,2026-05-29,12:25,,B,110,Аэрофлот,SU 1532,Челябинск,12,0,
SVO,2026-05-29,01:30,,B,113,Аэрофлот,SU 1426,Челябинск,12,0,
SVO,2026-05-29,00:30,,B,122,Аэрофлот,SU 1092,Челябинск,12,0,
SVO,2026-05-29,21:55,,B,107,Северсталь,D2 154,Череповец,12,0,
SVO,2026-05-29,07:30,,B,114,Северсталь,D2 9931,Череповец,12,0,
SVO,2026-05-29,09:30,,B,121,Северсталь,D2 152,Череповец,12,0,
SVO,2026-05-29,16:25,,C,138,TianJin Airlines,GS 7942,Чунцин,12,0,
SVO,2026-05-29,22:20,,C,129,Sichuan Airlines,3U 3888,Чэнду,13,0,
SVO,2026-05-29,19:05,,C,129,China Eastern Airlines,MU 592,Шанхай,12,0,
SVO,2026-05-29,20:00,,C,133,Аэрофлот,SU 208,Шанхай,24,0,
SVO,2026-05-29,20:25,,C,137,China Eastern Airlines,MU 6020,Шанхай,12,0,
SVO,2026-05-29,16:50,,C,145,China Eastern Airlines,MU 248,Шанхай,12,0,
SVO,2026-05-29,14:35,,C,,Almasria universal airlines,UJ 712,Шарм-эль-Шейх,13,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-29,02:15,,C,124,Аэрофлот,SU 428,Шарм-эль-Шейх,13,0,
SVO,2026-05-29,12:20,,C,127,Аэрофлот,SU 430,Шарм-эль-Шейх,12,0,
SVO,2026-05-29,18:50,,C,141,Air Cairo,SM 904,Шарм-эль-Шейх,12,0,
SVO,2026-05-29,07:20,,C,144,Аэрофлот,SU 426,Шарм-эль-Шейх,12,0,
SVO,2026-05-29,23:40,,C,131,Аэрофлот,SU 1950,Шымкент,13,0,
SVO,2026-05-29,17:10,,B,102,Аэрофлот,SU 1744,Южно-Сахалинск,12,0,
SVO,2026-05-29,20:15,,B,103,Аэрофлот,SU 5822,Южно-Сахалинск,12,0,
SVO,2026-05-29,23:35,,B,119,Аэрофлот,SU 1746,Южно-Сахалинск,13,0,
SVO,2026-05-29,23:50,,B,105,Аэрофлот,SU 1750,Якутск,13,0,
VKO,2026-05-29,21:50,,A,20,SCAT,DV 816,Алматы,7,0,
VKO,2026-05-29,09:40,,A,23,SCAT,DV 810,Алматы,11,0,
VKO,2026-05-29,21:00,,A,26A,Uzbekistan Airways,HY 9622,Андижан,7,0,
VKO,2026-05-29,05:05,,A,25,Ajet,VF 588,Анкара,6,0,
VKO,2026-05-29,02:05,,A,,Turkish Airlines,TK 3015,Анталья,9,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-29,13:50,,A,19,Azur Air,ZF 3009,Анталья,12,0,
VKO,2026-05-29,01:20,,A,20,Pegasus,PC 1577,Анталья,6,0,
VKO,2026-05-29,10:30,,A,20,ЮТэйр,UT 783,Анталья,12,0,
VKO,2026-05-29,13:30,,A,21A,Turkish Airlines,TK 1232,Анталья,12,0,
VKO,2026-05-29,01:50,,A,23,Turkish Airlines,TK 3003,Анталья,6,0,
VKO,2026-05-29,02:20,,A,24A,Turkish Airlines,TK 3037,Анталья,9,0,
VKO,2026-05-29,08:00,,A,24A,Победа,DP 839,Анталья,19,0,
VKO,2026-05-29,01:35,,A,25,Turkish Airlines,TK 3061,Анталья,6,0,
VKO,2026-05-29,23:50,,A,25,Pegasus,PC 1581,Анталья,5,0,
VKO,2026-05-29,08:50,,A,25A,Победа,DP 859,Анталья,11,0,
VKO,2026-05-29,01:45,,A,27,Turkish Airlines,TK 218,Анталья,6,0,
VKO,2026-05-29,01:10,,A,30,Turkish Airlines,TK 212,Анталья,6,0,
VKO,2026-05-29,23:40,,A,20,SCAT,DV 814,Астана,5,0,
VKO,2026-05-29,01:00,,A,19,S7 Airlines;Азербайджан Хава Йоллары,S7 4139;J2 810,Баку,12,0,
VKO,2026-05-29,23:50,,A,19,Азербайджан Хава Йоллары;S7 Airlines,J2 806;S7 4141,Баку,5,0,
VKO,2026-05-29,09:50,,A,27,ЮТэйр,UT 745,Баку,11,0,
VKO,2026-05-29,21:40,,A,30,S7 Airlines;Азербайджан Хава Йоллары,S7 4145;J2 812,Баку,14,0,
VKO,2026-05-29,09:20,,A,22A,Азимут,A4 7053,Батуми,11,0,
VKO,2026-05-29,20:00,,A,20,Аэро Номад Эйрлайнс,KA 504,Бишкек,15,0,
VKO,2026-05-29,07:40,,A,20,Azur Air,ZF 513,Бодрум,8,0,
VKO,2026-05-29,05:30,,A,21,Pegasus,PC 1457,Бодрум,6,0,
VKO,2026-05-29,02:55,,A,25A,Turkish Airlines,TK 3155,Бодрум,9,0,
VKO,2026-05-29,21:00,,A,10A,ЮВТ Аэро,RT 302,Бугульма,7,0,
VKO,2026-05-29,21:35,,A,25A,Uzbekistan Airways,HY 9608,Бухара,7,0,
VKO,2026-05-29,22:25,,A,29,ЮТэйр,UT 807,Бухара,5,0,
VKO,2026-05-29,04:10,,A,11A,Газпромавиа,4G 291,Вахтовый посёлок Талакан,6,0,
VKO,2026-05-29,17:00,,A,15A,Победа,DP 197,Владикавказ,12,0,
VKO,2026-05-29,10:00,,A,10A,Вологодское авиапредприятие,,Вологда,23,0,
VKO,2026-05-29,21:00,,A,13A,Вологодское авиапредприятие,,Вологда,7,0,
VKO,2026-05-29,07:45,,A,26A,Победа,DP 835,Газипаша,8,0,
VKO,2026-05-29,10:30,,A,10,ЮТэйр;Алроса,UT 397;6R 4397,Геленджик,12,0,
VKO,2026-05-29,20:00,,A,13,ЮТэйр;Белавиа,UT 399;B2 2299,Грозный,15,0,
VKO,2026-05-29,01:10,,A,16,ЮТэйр;Алроса;Белавиа,UT 355;6R 4355;B2 2265,Грозный,6,0,
VKO,2026-05-29,10:55,,A,23A,Победа,DP 855,Гюмри,12,0,
VKO,2026-05-29,06:15,,A,22A,ЮТэйр,UT 743,Гянджа,8,0,
VKO,2026-05-29,12:15,,A,24,Азербайджан Хава Йоллары,J2 5829,Гянджа,12,0,
VKO,2026-05-29,07:20,,A,21,Pegasus,PC 1459,Даламан,8,0,
VKO,2026-05-29,01:45,,A,21A,Turkish Airlines,TK 3179,Даламан,6,0,
VKO,2026-05-29,01:20,,A,29,Flydubai;Emirates,FZ 988;EK 2323,Дубай,6,0,
VKO,2026-05-29,16:15,,A,29,Flydubai;Emirates,FZ 990;EK 2311,Дубай,12,0,
VKO,2026-05-29,07:50,,A,19,ЮТэйр,UT 801,Душанбе,8,0,
VKO,2026-05-29,23:55,,A,16A,Победа,DP 407,Екатеринбург,5,0,
VKO,2026-05-29,09:40,,A,,FLYONE Armenia,3F 322,Ереван,11,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
VKO,2026-05-29,18:40,,A,,FLYONE Armenia,3F 326,Ереван,8,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
VKO,2026-05-29,13:20,,A,18,Ширак Авиа,5G 510,Ереван,12,0,
VKO,2026-05-29,20:50,,A,21,ЮТэйр,UT 785,Ереван,7,0,
VKO,2026-05-29,02:30,,A,26,FLYONE Armenia,3F 324,Ереван,9,0,
VKO,2026-05-29,01:45,,A,19A,Pegasus,PC 1522,Измир,6,0,
VKO,2026-05-29,11:40,,A,12A,Победа,DP 263,Калининград,12,0,
VKO,2026-05-29,08:25,,A,17A,Победа,DP 255,Калининград,11,0,
VKO,2026-05-29,13:15,,A,12,ЮТэйр,UT 445,Когалым,12,0,
VKO,2026-05-29,07:35,,A,13A,Победа,DP 157,Краснодар,8,0,
VKO,2026-05-29,10:20,,A,14,ЮТэйр,UT 575,Краснодар,12,0,
VKO,2026-05-29,15:55,,A,14A,Победа,DP 159,Краснодар,12,0,
VKO,2026-05-29,21:25,,A,16,ЮТэйр;Белавиа,UT 571;B2 2271,Красноярск,7,0,
VKO,2026-05-29,22:05,,A,,Азимут,A4 7071,Кутаиси,5,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-29,23:55,,A,17,ЮТэйр;Белавиа,UT 559;B2 2259,Махачкала,5,0,
VKO,2026-05-29,08:35,,A,11A,Победа,DP 169,Минеральные Воды,11,0,
VKO,2026-05-29,00:25,,A,13,ЮТэйр,UT 573,Минеральные Воды,6,0,
VKO,2026-05-29,10:00,,A,13,ЮТэйр;Белавиа;Алроса,UT 373;B2 2273;6R 4373,Минеральные Воды,23,0,
VKO,2026-05-29,19:00,,A,19A,Победа,DP 967,Минск,8,0,
VKO,2026-05-29,09:10,,A,29,Белавиа;ЮТэйр,B2 982;UT 4982,Минск,11,0,
