airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,snapshots_seen,review,review_reason
SVO,2026-05-31,07:40,,B,116,Аэрофлот,SU 1348,Минеральные Воды,11,0,
SVO,2026-05-31,13:25,,B,121,Аэрофлот,SU 1310,Минеральные Воды,13,0,
SVO,2026-05-31,07:30,,D,13,Победа,DP 6911,Минеральные Воды,11,0,
SVO,2026-05-31,13:20,,D,3,Победа,DP 6913,Минеральные Воды,13,0,
SVO,2026-05-31,00:20,,C,127,Аэрофлот,SU 1834,Минск,12,0,
SVO,2026-05-31,15:00,,C,131,Аэрофлот,SU 1836,Минск,12,0,
SVO,2026-05-31,12:15,,C,132,Аэрофлот,SU 1842,Минск,13,0,
SVO,2026-05-31,20:25,,C,132,Аэрофлот,SU 1844,Минск,12,0,
SVO,2026-05-31,22:50,,C,134,Белавиа,B2 978,Минск,10,0,
SVO,2026-05-31,09:10,,C,137,Аэрофлот,SU 1830,Минск,10,0,
SVO,2026-05-31,18:40,,C,140,Аэрофлот,SU 1832,Минск,12,0,
SVO,2026-05-31,09:50,,C,144,Белавиа,B2 976,Минск,10,0,
SVO,2026-05-31,18:30,,D,1,Победа,DP 6855,Мурманск,12,0,
SVO,2026-05-31,19:50,,B,103,Аэрофлот,SU 1322,Мурманск,12,0,
SVO,2026-05-31,15:10,,B,107,Аэрофлот,SU 1324,Мурманск,12,0,
SVO,2026-05-31,17:55,,B,109,Аэрофлот,SU 1326,Мурманск,12,0,
SVO,2026-05-31,06:10,,B,111,Аэрофлот,SU 1318,Мурманск,11,0,
SVO,2026-05-31,11:30,,B,112,Россия;Аэрофлот,FV 6477;SU 6477,Мурманск,12,0,
SVO,2026-05-31,14:50,,D,1,Победа,DP 6907,Нальчик,12,0,
SVO,2026-05-31,07:05,,D,13,Победа,DP 6901,Нальчик,11,0,
SVO,2026-05-31,01:45,,B,114,Аэрофлот,SU 1472,Нижневартовск,12,0,
SVO,2026-05-31,22:55,,B,123,Аэрофлот,SU 1646,Нижневартовск,10,0,
SVO,2026-05-31,06:00,,B,103,Россия;Аэрофлот,FV 6299;SU 6299,Нижнекамск,20,0,
SVO,2026-05-31,02:55,,B,106,Аэрофлот,SU 1250,Нижнекамск,8,0,
SVO,2026-05-31,14:40,,B,114,Аэрофлот,SU 1680,Нижнекамск,12,0,
SVO,2026-05-31,15:55,,D,3,Победа,DP 6845,Нижнекамск,12,0,
SVO,2026-05-31,17:55,,B,102,Россия;Аэрофлот,FV 6349;SU 6349,Нижний Новгород,12,0,
SVO,2026-05-31,14:50,,B,103,Аэрофлот,SU 1226,Нижний Новгород,12,0,
SVO,2026-05-31,07:15,,B,104,Россия;Аэрофлот,FV 6351;SU 6351,Нижний Новгород,11,0,
SVO,2026-05-31,20:30,,B,113,Россия;Аэрофлот,FV 6235;SU 6235,Нижний Новгород,12,0,
SVO,2026-05-31,12:20,,B,117,Россия;Аэрофлот,FV 6253;SU 6253,Нижний Новгород,13,0,
SVO,2026-05-31,22:30,,B,111,Аэрофлот,SU 1458,Новокузнецк,10,0,
SVO,2026-05-31,18:40,,B,102,Аэрофлот,SU 1548,Новосибирск,12,0,
SVO,2026-05-31,01:05,,B,103,Аэрофлот,SU 1306,Новосибирск,12,0,
SVO,2026-05-31,10:05,,B,116,Аэрофлот,SU 1460,Новосибирск,12,0,
SVO,2026-05-31,22:25,,B,120,Аэрофлот,SU 1554,Новосибирск,10,0,
SVO,2026-05-31,10:35,,B,108,Ямал,YC 190,Новый Уренгой,12,0,
SVO,2026-05-31,19:20,,C,125,Аэрофлот,SU 294,Нячанг,12,0,
SVO,2026-05-31,23:15,,C,129,Аэрофлот,SU 298,Нячанг,10,0,
SVO,2026-05-31,09:45,,B,112,Аэрофлот,SU 1688,Омск,10,0,
SVO,2026-05-31,00:40,,B,113,Аэрофлот,SU 1638,Омск,12,0,
SVO,2026-05-31,22:15,,B,119,Аэрофлот,SU 1762,Омск,10,0,
SVO,2026-05-31,22:00,,D,3,Победа,DP 6521,Омск,22,0,
SVO,2026-05-31,17:50,,B,103,Аэрофлот,SU 1246,Оренбург,12,0,
SVO,2026-05-31,00:35,,B,106,Аэрофлот,SU 1244,Оренбург,12,0,
SVO,2026-05-31,11:55,,B,110,Россия;Аэрофлот,FV 6173;SU 6173,Оренбург,12,0,
SVO,2026-05-31,06:30,,B,121,Аэрофлот,SU 1242,Оренбург,11,0,
SVO,2026-05-31,10:40,,B,107,Аэрофлот,SU 1060,Орск,12,0,
SVO,2026-05-31,01:05,,C,139,Аэрофлот,SU 1894,Ош,12,0,
SVO,2026-05-31,17:15,,C,129,China Eastern Airlines,MU 2076,Пекин,12,0,
SVO,2026-05-31,20:05,,C,129,Hainan Airlines,HU 7986,Пекин,12,0,
SVO,2026-05-31,21:05,,C,133,Аэрофлот,SU 204,Пекин,12,0,
SVO,2026-05-31,19:30,,C,134,Air China,CA 910,Пекин,12,0,
SVO,2026-05-31,17:30,,C,138,Air China,CA 754,Пекин,12,0,
SVO,2026-05-31,18:50,,C,145,China Southern Airlines,CZ 342,Пекин,12,0,
SVO,2026-05-31,09:25,,B,101,Аэрофлот;Россия,SU 1544;SU 6373;FV 6373,Пенза,20,1,неизвестный финальный статус: unknown
SVO,2026-05-31,18:30,,B,103,Россия;Аэрофлот,FV 6545;SU 6545,Пенза,12,0,
SVO,2026-05-31,23:25,,D,1,Победа,DP 6511,Пермь,10,0,
SVO,2026-05-31,13:25,,B,103,Россия;Аэрофлот,FV 6507;SU 6507,Пермь,13,0,
SVO,2026-05-31,18:35,,B,104,Россия;Аэрофлот,FV 6073;SU 6073,Пермь,12,0,
SVO,2026-05-31,15:35,,B,106,Аэрофлот,SU 1768,Пермь,12,0,
SVO,2026-05-31,08:30,,B,110,Аэрофлот,SU 1200,Пермь,10,0,
SVO,2026-05-31,11:10,,B,119,Аэрофлот,SU 1202,Пермь,12,0,
SVO,2026-05-31,20:40,,B,121,Аэрофлот,SU 1394,Пермь,12,0,
SVO,2026-05-31,23:00,,D,3,Победа,DP 6513,Пермь,10,0,
SVO,2026-05-31,20:40,,B,118,Северсталь,D2 263,Петрозаводск,12,0,
SVO,2026-05-31,19:50,,B,114,Аэрофлот,SU 1734,Петропавловск-Камчатский,12,0,
SVO,2026-05-31,16:35,,B,122,Аэрофлот,SU 1730,Петропавловск-Камчатский,12,0,
SVO,2026-05-31,19:10,,C,131,Аэрофлот,SU 284,Пхукет,12,0,
SVO,2026-05-31,12:05,,B,107,Ямал,YC 232,Салехард,13,0,
SVO,2026-05-31,20:35,,D,1,Победа,DP 6581,Самара,12,0,
SVO,2026-05-31,06:25,,B,102,Россия;Аэрофлот,FV 6061;SU 6061,Самара,11,0,
SVO,2026-05-31,16:55,,B,102,Аэрофлот,SU 1214,Самара,12,0,
SVO,2026-05-31,09:25,,B,104,Россия;Аэрофлот,FV 6153;SU 6153,Самара,10,0,
SVO,2026-05-31,14:50,,B,104,Россия;Аэрофлот,FV 6227;SU 6227,Самара,12,0,
SVO,2026-05-31,18:05,,B,104,Аэрофлот,SU 1606,Самара,12,0,
SVO,2026-05-31,19:55,,B,107,Аэрофлот,SU 1604,Самара,12,0,
SVO,2026-05-31,10:05,,B,109,Аэрофлот,SU 1218,Самара,12,0,
SVO,2026-05-31,13:40,,B,109,Аэрофлот,SU 1212,Самара,13,0,
SVO,2026-05-31,08:25,,B,113,Аэрофлот,SU 1210,Самара,10,0,
SVO,2026-05-31,23:45,,C,136,Аэрофлот,SU 1984,Самарканд,10,0,
SVO,2026-05-31,15:45,,D,1,Победа,DP 6825,Санкт-Петербург,12,0,
SVO,2026-05-31,00:30,,B,101,Россия;Аэрофлот,FV 6951;SU 6951,Санкт-Петербург,12,0,
SVO,2026-05-31,01:00,,B,101,Россия;Аэрофлот,FV 6699;SU 6699,Санкт-Петербург,12,0,
SVO,2026-05-31,08:00,,B,101,Россия;Аэрофлот,FV 6127;SU 6127,Санкт-Петербург,21,0,
SVO,2026-05-31,09:00,,B,101,Россия;Аэрофлот,FV 6167;SU 6167,Санкт-Петербург,10,0,
SVO,2026-05-31,10:30,,B,101,Россия;Аэрофлот,FV 6057;SU 6057,Санкт-Петербург,12,0,
SVO,2026-05-31,11:00,,B,101,Россия;Аэрофлот,FV 6059;SU 6059,Санкт-Петербург,12,0,
SVO,2026-05-31,12:00,,B,101,Россия;Аэрофлот,FV 6243;SU 6243,Санкт-Петербург,25,0,
SVO,2026-05-31,14:00,,B,101,Россия;Аэрофлот,FV 6855;SU 6855,Санкт-Петербург,25,0,
SVO,2026-05-31,15:00,,B,101,Россия;Аэрофлот,FV 6481;SU 6481,Санкт-Петербург,12,0,
SVO,2026-05-31,16:00,,B,101,Россия;Аэрофлот,FV 6497;SU 6497,Санкт-Петербург,24,0,
SVO,2026-05-31,16:30,,B,101,Россия;Аэрофлот,FV 6515;SU 6515,Санкт-Петербург,12,0,
SVO,2026-05-31,17:30,,B,101,Россия;Аэрофлот,FV 6085;SU 6085,Санкт-Петербург,12,0,
SVO,2026-05-31,18:00,,B,101,Россия;Аэрофлот,FV 6519;SU 6519,Санкт-Петербург,24,0,
SVO,2026-05-31,18:30,,B,101,Россия;Аэрофлот,FV 6089;SU 6089,Санкт-Петербург,12,0,
SVO,2026-05-31,19:00,,B,101,Россия;Аэрофлот,FV 6579;SU 6579,Санкт-Петербург,12,0,
SVO,2026-05-31,19:30,,B,101,Россия;Аэрофлот,FV 6093;SU 6093,Санкт-Петербург,12,0,
SVO,2026-05-31,20:00,,B,101,Россия;Аэрофлот,FV 6703;SU 6703,Санкт-Петербург,24,0,
SVO,2026-05-31,21:00,,B,101,Россия;Аэрофлот,FV 6705;SU 6705,Санкт-Петербург,12,0,
SVO,2026-05-31,21:30,,B,101,Россия;Аэрофлот,FV 6707;SU 6707,Санкт-Петербург,12,0,
SVO,2026-05-31,22:30,,B,101,Россия;Аэрофлот,FV 6809;SU 6809,Санкт-Петербург,10,0,
SVO,2026-05-31,23:30,,B,101,Россия;Аэрофлот,FV 6805;SU 6805,Санкт-Петербург,10,0,
SVO,2026-05-31,13:00,,B,104,Россия;Аэрофлот,FV 6271;SU 6271,Санкт-Петербург,13,0,
SVO,2026-05-31,09:45,,B,106,Аэрофлот,SU 10,Санкт-Петербург,10,0,
SVO,2026-05-31,17:15,,B,107,Аэрофлот,SU 24,Санкт-Петербург,12,0,
SVO,2026-05-31,20:30,,B,111,Россия;Аэрофлот,FV 6097;SU 6097,Санкт-Петербург,12,0,
SVO,2026-05-31,07:15,,B,122,Аэрофлот,SU 6,Санкт-Петербург,11,0,
SVO,2026-05-31,08:05,,D,16,Победа,DP 6823,Санкт-Петербург,10,0,
SVO,2026-05-31,08:50,,D,16,Победа,DP 6821,Санкт-Петербург,10,0,
SVO,2026-05-31,12:45,,C,130,Аэрофлот,SU 224,Санья,13,0,
SVO,2026-05-31,07:30,,B,103,Россия;Аэрофлот,FV 6811;SU 6811,Саранск,11,0,
SVO,2026-05-31,19:45,,B,118,Россия;Аэрофлот,FV 6827;SU 6827,Саранск,12,0,
SVO,2026-05-31,12:45,,D,1,Победа,DP 6861,Саратов,13,0,
SVO,2026-05-31,13:50,,B,102,Россия;Аэрофлот,FV 6063;SU 6063,Саратов,13,0,
SVO,2026-05-31,06:55,,B,103,Россия;Аэрофлот,FV 6491;SU 6491,Саратов,11,1,"задержан в пределах суток, итогового статуса не видели"
SVO,2026-05-31,17:45,,B,108,Аэрофлот,SU 1358,Саратов,12,0,
SVO,2026-05-31,19:25,,B,113,Россия;Аэрофлот,FV 6489;SU 6489,Саратов,12,0,
SVO,2026-05-31,08:10,,D,13,Победа,DP 5861,Саратов,10,0,
SVO,2026-05-31,07:10,,D,16,Победа,DP 6863,Саратов,11,0,
SVO,2026-05-31,02:25,,B,101,Аэрофлот,SU 1074,Сочи,8,0,
SVO,2026-05-31,09:50,,B,102,Аэрофлот,SU 1138,Сочи,10,0,
SVO,2026-05-31,15:45,,B,102,Аэрофлот,SU 1124,Сочи,12,0,
SVO,2026-05-31,07:25,,B,106,Аэрофлот,SU 1152,Сочи,11,0,
SVO,2026-05-31,12:50,,B,106,Аэрофлот,SU 1136,Сочи,13,0,
SVO,2026-05-31,14:40,,B,110,Аэрофлот,SU 1040,Сочи,12,0,
SVO,2026-05-31,19:25,,B,112,Аэрофлот,SU 1130,Сочи,12,0,
SVO,2026-05-31,20:55,,B,112,Аэрофлот,SU 1118,Сочи,12,0,
SVO,2026-05-31,06:05,,B,114,Nordwind,N4 2002,Сочи,11,0,
SVO,2026-05-31,10:50,,B,114,Аэрофлот,SU 1610,Сочи,12,0,
SVO,2026-05-31,17:45,,B,114,Аэрофлот,SU 1132,Сочи,12,0,
SVO,2026-05-31,18:20,,B,115,Аэрофлот,SU 1140,Сочи,12,0,
SVO,2026-05-31,04:55,,B,116,Аэрофлот,SU 1110,Сочи,9,0,
SVO,2026-05-31,09:30,,B,117,Аэрофлот,SU 1044,Сочи,10,0,
SVO,2026-05-31,18:45,,B,117,Аэрофлот,SU 1128,Сочи,12,0,
SVO,2026-05-31,14:20,,B,118,Аэрофлот,SU 1122,Сочи,12,0,
SVO,2026-05-31,07:55,,B,120,Аэрофлот,SU 1176,Сочи,11,1,"задержан в пределах суток, итогового статуса не видели"
SVO,2026-05-31,16:20,,B,121,Аэрофлот,SU 1070,Сочи,12,0,
SVO,2026-05-31,08:10,,D,15,Победа,DP 6939,Сочи,10,0,
SVO,2026-05-31,11:05,,D,3,Победа,DP 6943,Сочи,12,0,
SVO,2026-05-31,16:50,,D,3,Победа,DP 6941,Сочи,12,0,
SVO,2026-05-31,12:00,,D,1,Победа,DP 6919,Ставрополь,25,0,
SVO,2026-05-31,07:35,,B,102,Аэрофлот,SU 1366,Ставрополь,11,0,
SVO,2026-05-31,15:10,,B,121,Аэрофлот,SU 1364,Ставрополь,12,0,
SVO,2026-05-31,02:05,,C,,Southwind Airlines,2S 1086,Стамбул,8,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-31,21:40,,C,,Southwind Airlines,2S 82,Стамбул,12,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-31,01:00,,C,129,Аэрофлот,SU 2170,Стамбул,12,0,
SVO,2026-05-31,16:40,,C,130,Аэрофлот,SU 2134,Стамбул,12,0,
SVO,2026-05-31,23:25,,C,131,Аэрофлот,SU 2138,Стамбул,10,0,
SVO,2026-05-31,07:20,,C,137,Аэрофлот,SU 2172,Стамбул,11,0,
SVO,2026-05-31,08:45,,C,139,Аэрофлот,SU 2136,Стамбул,10,0,
SVO,2026-05-31,21:15,,C,140,Аэрофлот,SU 2132,Стамбул,12,0,
SVO,2026-05-31,10:45,,C,142,Аэрофлот,SU 2130,Стамбул,12,0,
SVO,2026-05-31,01:40,,B,110,Аэрофлот,SU 1512,Сургут,12,0,
SVO,2026-05-31,21:40,,B,117,Аэрофлот,SU 1510,Сургут,12,0,
SVO,2026-05-31,11:05,,C,131,Ikar;Nordwind,EO 1293;N4 1293,Сухум,12,0,
SVO,2026-05-31,17:25,,B,102,Россия;Аэрофлот,FV 6407;SU 6407,Сыктывкар,12,0,
SVO,2026-05-31,06:20,,B,103,Россия;Аэрофлот,FV 6405;SU 6405,Сыктывкар,11,0,
SVO,2026-05-31,14:05,,B,117,Россия;Аэрофлот,FV 6387;SU 6387,Сыктывкар,12,0,
SVO,2026-05-31,19:40,,C,132,Аэрофлот,SU 1870,Ташкент,12,0,
SVO,2026-05-31,21:50,,C,132,Аэрофлот,SU 1890,Ташкент,12,0,
SVO,2026-05-31,23:10,,C,138,Centrum Air,C6 404,Ташкент,10,0,
SVO,2026-05-31,13:05,,C,139,Аэрофлот,SU 1974,Ташкент,13,0,
SVO,2026-05-31,11:10,,C,145,Mahan Airlines,W5 99,Тегеран,12,0,
SVO,2026-05-31,23:00,,B,103,Аэрофлот,SU 1530,Томск,10,0,
SVO,2026-05-31,14:10,,B,106,Россия;Аэрофлот,FV 6141;SU 6141,Тюмень,12,0,
SVO,2026-05-31,08:30,,B,109,Аэрофлот,SU 1504,Тюмень,10,0,
SVO,2026-05-31,00:35,,B,117,Аэрофлот,SU 1568,Тюмень,12,0,
SVO,2026-05-31,23:40,,B,122,Россия;Аэрофлот,FV 6365;SU 6365,Тюмень,10,0,
SVO,2026-05-31,23:55,,D,3,Победа,DP 6561,Тюмень,10,0,
SVO,2026-05-31,21:05,,B,120,Аэрофлот,SU 1454,Улан-Удэ,12,0,
SVO,2026-05-31,06:00,,B,102,Россия;Аэрофлот,FV 6075;SU 6075,Ульяновск,20,0,
SVO,2026-05-31,19:00,,B,112,Россия;Аэрофлот,FV 6079;SU 6079,Ульяновск,12,0,
SVO,2026-05-31,21:55,,C,144,China Southern Airlines,CZ 6002,Урумчи,12,0,
SVO,2026-05-31,23:50,,D,1,Победа,DP 6501,Уфа,10,0,
SVO,2026-05-31,20:50,,B,103,Аэрофлот,SU 1260,Уфа,12,0,
SVO,2026-05-31,14:30,,B,105,Аэрофлот,SU 1232,Уфа,12,0,
SVO,2026-05-31,09:20,,B,108,Аэрофлот,SU 1230,Уфа,10,0,
SVO,2026-05-31,12:15,,B,108,Россия;Аэрофлот,FV 6535;SU 6535,Уфа,13,0,
SVO,2026-05-31,00:05,,B,110,Аэрофлот,SU 1424,Уфа,12,0,
SVO,2026-05-31,11:40,,B,115,Аэрофлот,SU 1234,Уфа,12,0,
SVO,2026-05-31,15:50,,B,117,Аэрофлот,SU 1258,Уфа,12,0,
SVO,2026-05-31,12:40,,B,119,Северсталь,D2 333,Ухта,13,0,
SVO,2026-05-31,23:05,,B,102,Аэрофлот,SU 5806,Хабаровск,10,0,
SVO,2026-05-31,17:20,,B,104,Россия;Аэрофлот,FV 6287;SU 6287,Хабаровск,12,0,
SVO,2026-05-31,15:55,,B,111,Аэрофлот,SU 1722,Хабаровск,12,0,
SVO,2026-05-31,21:10,,B,115,Аэрофлот,SU 1714,Хабаровск,12,0,
SVO,2026-05-31,01:00,,B,102,Аэрофлот,SU 1382,Ханты-Мансийск,12,0,
SVO,2026-05-31,12:25,,C,136,Аэрофлот,SU 420,Хургада,13,0,
SVO,2026-05-31,01:25,,C,140,Аэрофлот,SU 424,Хургада,12,0,
SVO,2026-05-31,04:20,,C,145,Аэрофлот,SU 434,Хургада,9,0,
SVO,2026-05-31,06:35,,C,145,Air Cairo,SM 914,Хургада,11,0,
SVO,2026-05-31,08:20,,C,146,Аэрофлот,SU 422,Хургада,10,0,
SVO,2026-05-31,20:50,,B,109,Аэрофлот,SU 1586,Чебоксары,12,0,
SVO,2026-05-31,08:20,,D,3,Победа,DP 6807,Чебоксары,10,0,
SVO,2026-05-31,12:10,,D,3,Победа,DP 6817,Чебоксары,13,0,
SVO,2026-05-31,20:40,,D,3,Победа,DP 6815,Чебоксары,12,0,
SVO,2026-05-31,10:50,,B,,Аэрофлот;Аврора,SU 8217;HZ 8259;SU 8259;SU 8209;SU 8245;SU 8250;SU 8211;SU 8258;SU 8216;SU 8224;SU 8213;SU 8229;SU 8240;SU 8202;SU 8255;SU 8222;SU 8254;SU 8228;SU 8235;SU 8236;SU 8238;SU 8226;SU 8220;SU 8206;SU 8215;SU 8207;SU 8218;SU 8200;SU 8257;SU 8251;SU 8252;SU 8225;SU 8223;SU 8244;SU 8241;SU 8212;SU 8214;SU 8205;SU 8208;SU 8239;SU 8231;SU 8210;SU 8230;SU 8242;SU 8256;SU 8219;SU 8204;SU 8253;SU 8203;SU 8249;SU 8248;SU 8234;SU 8246;SU 8221;SU 8247;SU 8232;SU 8243;SU 8227;SU 8237;SU 8233;SU 8201,Челябинск,708,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-31,00:30,,B,103,Аэрофлот,SU 1092,Челябинск,12,0,
SVO,2026-05-31,16:25,,B,103,Аэрофлот,SU 1422,Челябинск,12,0,
SVO,2026-05-31,07:00,,B,108,Аэрофлот,SU 1534,Челябинск,11,0,
SVO,2026-05-31,21:45,,B,114,Аэрофлот,SU 1420,Челябинск,12,0,
SVO,2026-05-31,12:25,,B,118,Россия;Аэрофлот,FV 6193;SU 6193,Челябинск,13,0,
SVO,2026-05-31,01:30,,B,122,Аэрофлот,SU 1426,Челябинск,12,0,
SVO,2026-05-31,23:35,,D,3,Победа,DP 6569,Челябинск,10,0,
SVO,2026-05-31,09:35,,B,121,Северсталь,D2 152,Череповец,10,0,
SVO,2026-05-31,21:55,,B,122,Северсталь,D2 154,Череповец,12,0,
SVO,2026-05-31,22:20,,C,145,Sichuan Airlines,3U 3888,Чэнду,10,0,
SVO,2026-05-31,16:50,,C,125,China Eastern Airlines,MU 248,Шанхай,12,0,
SVO,2026-05-31,20:25,,C,126,China Eastern Airlines,MU 6020,Шанхай,12,0,
SVO,2026-05-31,20:00,,C,131,Аэрофлот,SU 208,Шанхай,24,0,
SVO,2026-05-31,19:05,,C,137,China Eastern Airlines,MU 592,Шанхай,12,0,
SVO,2026-05-31,12:35,,C,133,Аэрофлот,SU 430,Шарм-эль-Шейх,13,0,
SVO,2026-05-31,00:10,,C,137,Almasria universal airlines,UJ 614,Шарм-эль-Шейх,12,0,
SVO,2026-05-31,08:40,,C,142,Россия;Аэрофлот,FV 5955;SU 5955,Шарм-эль-Шейх,10,0,
SVO,2026-05-31,07:20,,C,144,Аэрофлот,SU 426,Шарм-эль-Шейх,11,0,
SVO,2026-05-31,14:20,,C,146,Almasria universal airlines,UJ 622,Шарм-эль-Шейх,12,0,
SVO,2026-05-31,23:40,,C,133,Аэрофлот,SU 1950,Шымкент,10,0,
SVO,2026-05-31,11:20,,B,105,Аэрофлот,SU 1572,Элиста,12,0,
SVO,2026-05-31,20:20,,B,102,Аэрофлот,SU 5822,Южно-Сахалинск,12,0,
SVO,2026-05-31,23:35,,B,103,Аэрофлот,SU 1746,Южно-Сахалинск,10,0,
SVO,2026-05-31,17:10,,B,115,Аэрофлот,SU 1744,Южно-Сахалинск,12,0,
SVO,2026-05-31,23:50,,B,109,Аэрофлот,SU 1750,Якутск,10,0,
VKO,2026-05-31,21:50,,A,20,SCAT,DV 816,Алматы,10,0,
VKO,2026-05-31,05:05,,A,21,Ajet,VF 588,Анкара,10,0,
VKO,2026-05-31,16:30,,A,,Azur Air,ZF 3009,Анталья,11,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-31,02:20,,A,18A,Turkish Airlines,TK 3037,Анталья,11,0,
VKO,2026-05-31,01:50,,A,19,Turkish Airlines,TK 3003,Анталья,12,0,
VKO,2026-05-31,08:00,,A,19A,Победа,DP 839,Анталья,20,0,
VKO,2026-05-31,13:10,,A,19A,Turkish Airlines,TK 3071,Анталья,13,0,
VKO,2026-05-31,10:30,,A,20,ЮТэйр,UT 783,Анталья,12,0,
VKO,2026-05-31,01:35,,A,21,Turkish Airlines,TK 3061,Анталья,12,0,
VKO,2026-05-31,13:30,,A,21,Turkish Airlines,TK 1232;TK 3013,Анталья,26,0,
VKO,2026-05-31,14:00,,A,23,Turkish Airlines,TK 3047,Анталья,25,0,
VKO,2026-05-31,02:05,,A,24A,Turkish Airlines,TK 3015,Анталья,11,0,
VKO,2026-05-31,01:45,,A,25,Turkish Airlines,TK 218,Анталья,12,0,
VKO,2026-05-31,08:55,,A,26A,Победа,DP 859,Анталья,10,0,
VKO,2026-05-31,01:20,,A,27,Pegasus,PC 1577,Анталья,12,0,
VKO,2026-05-31,01:10,,A,30A,Turkish Airlines,TK 212,Анталья,12,0,
VKO,2026-05-31,10:10,,A,10,Азимут,A4 7025,Апатиты,12,0,
VKO,2026-05-31,23:40,,A,20,SCAT,DV 814,Астана,8,0,
VKO,2026-05-31,01:00,,A,18,Азербайджан Хава Йоллары;S7 Airlines,J2 810;S7 4139,Баку,24,0,
VKO,2026-05-31,23:05,,A,19A,Азербайджан Хава Йоллары,J2 804,Баку,8,0,
VKO,2026-05-31,12:50,,A,24,Азербайджан Хава Йоллары;S7 Airlines,J2 808;S7 4137,Баку,26,0,
VKO,2026-05-31,06:40,,A,26,S7 Airlines;Азербайджан Хава Йоллары,S7 4145;J2 812,Баку,20,0,
VKO,2026-05-31,09:50,,A,28A,ЮТэйр,UT 745,Баку,10,0,
VKO,2026-05-31,09:45,,A,28,Азимут,A4 7053,Батуми,10,1,"задержан в пределах суток, итогового статуса не видели"
VKO,2026-05-31,10:00,,A,,Аэро Номад Эйрлайнс,KA 504,Бишкек,22,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
VKO,2026-05-31,07:40,,A,18,Azur Air,ZF 511,Бодрум,10,0,
VKO,2026-05-31,02:55,,A,21A,Turkish Airlines,TK 3155,Бодрум,11,0,
VKO,2026-05-31,05:30,,A,23,Pegasus,PC 1457,Бодрум,10,0,
VKO,2026-05-31,22:15,,A,10A,ЮВТ Аэро,RT 302,Бугульма,8,0,
VKO,2026-05-31,21:50,,A,25,Uzbekistan Airways,HY 9608,Бухара,10,0,
VKO,2026-05-31,21:00,,A,14A,Вологодское авиапредприятие,,Вологда,10,0,
VKO,2026-05-31,07:45,,A,23A,Победа,DP 835,Газипаша,10,0,
VKO,2026-05-31,10:30,,A,15,ЮТэйр;Алроса,UT 397;6R 4397,Геленджик,12,0,
VKO,2026-05-31,14:55,,A,29,Белавиа;ЮТэйр,B2 984;UT 4984,Гомель,12,0,
VKO,2026-05-31,01:10,,A,11,ЮТэйр;Белавиа;Алроса,UT 355;B2 2265;6R 4355,Грозный,12,0,
VKO,2026-05-31,20:00,,A,17,ЮТэйр;Белавиа,UT 399;B2 2299,Грозный,21,0,
VKO,2026-05-31,09:30,,A,24A,Победа,DP 855,Гюмри,10,0,
VKO,2026-05-31,05:45,,A,29A,ЮТэйр,UT 743,Гянджа,10,0,
VKO,2026-05-31,01:45,,A,20,Turkish Airlines,TK 3179,Даламан,12,0,
VKO,2026-05-31,07:20,,A,21,Pegasus,PC 1459,Даламан,10,0,
VKO,2026-05-31,16:15,,A,26,Flydubai;Emirates,FZ 990;EK 2311,Дубай,11,0,
VKO,2026-05-31,01:20,,A,29,Flydubai;Emirates,FZ 988;EK 2323,Дубай,12,0,
VKO,2026-05-31,07:50,,A,19,ЮТэйр,UT 801,Душанбе,10,0,
VKO,2026-05-31,23:55,,A,14A,Победа,DP 407,Екатеринбург,8,0,
VKO,2026-05-31,09:40,,A,,FLYONE Armenia,3F 322,Ереван,10,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
VKO,2026-05-31,18:40,,A,,FLYONE Armenia,3F 326,Ереван,11,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
VKO,2026-05-31,20:50,,A,23,ЮТэйр,UT 785,Ереван,10,0,
VKO,2026-05-31,02:30,,A,27,FLYONE Armenia,3F 324,Ереван,11,0,
VKO,2026-05-31,13:20,,A,28,Ширак Авиа,5G 510,Ереван,13,0,
VKO,2026-05-31,01:45,,A,20A,Pegasus,PC 1522,Измир,12,0,
VKO,2026-05-31,11:40,,A,16A,Победа,DP 263,Калининград,12,0,
VKO,2026-05-31,13:15,,A,12,ЮТэйр,UT 445,Когалым,13,0,
VKO,2026-05-31,15:55,,A,12A,Победа,DP 159,Краснодар,12,0,
VKO,2026-05-31,10:20,,A,13,ЮТэйр,UT 575,Краснодар,12,0,
VKO,2026-05-31,07:35,,A,13A,Победа,DP 157,Краснодар,10,0,
VKO,2026-05-31,21:25,,A,12,ЮТэйр;Белавиа,UT 571;B2 2271,Красноярск,10,0,
VKO,2026-05-31,00:25,,A,10,Азимут,A4 7061,Магнитогорск,12,0,
VKO,2026-05-31,23:55,,A,10,ЮТэйр;Белавиа,UT 559;B2 2259,Махачкала,8,0,
