airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,snapshots_seen,review,review_reason
SVO,2026-05-30,00:20,,C,128,Аэрофлот,SU 1834,Минск,12,0,
SVO,2026-05-30,15:00,,C,131,Аэрофлот,SU 1836,Минск,13,0,
SVO,2026-05-30,20:25,,C,132,Аэрофлот,SU 1844,Минск,9,0,
SVO,2026-05-30,09:50,,C,144,Белавиа,B2 976,Минск,12,0,
SVO,2026-05-30,18:40,,C,144,Аэрофлот,SU 1832,Минск,13,0,
SVO,2026-05-30,23:50,,C,144,Белавиа,B2 922,Минск,11,0,
SVO,2026-05-30,12:15,,C,145,Аэрофлот,SU 1842,Минск,12,0,
SVO,2026-05-30,18:30,,D,1,Победа,DP 6855,Мурманск,13,0,
SVO,2026-05-30,11:30,,B,102,Россия;Аэрофлот,FV 6477;SU 6477,Мурманск,13,0,
SVO,2026-05-30,19:50,,B,106,Аэрофлот,SU 1322,Мурманск,13,0,
SVO,2026-05-30,06:10,,B,113,Аэрофлот,SU 1318,Мурманск,12,0,
SVO,2026-05-30,15:10,,B,116,Аэрофлот,SU 1324,Мурманск,13,0,
SVO,2026-05-30,17:55,,B,123,Аэрофлот,SU 1326,Мурманск,12,0,
SVO,2026-05-30,08:15,,D,3,Победа,DP 6901,Нальчик,12,0,
SVO,2026-05-30,01:45,,B,105,Аэрофлот,SU 1472,Нижневартовск,12,0,
SVO,2026-05-30,22:55,,B,116,Аэрофлот,SU 1646,Нижневартовск,11,0,
SVO,2026-05-30,15:55,,D,1,Победа,DP 6845,Нижнекамск,13,0,
SVO,2026-05-30,14:40,,B,102,Аэрофлот,SU 1680,Нижнекамск,13,0,
SVO,2026-05-30,02:55,,B,116,Аэрофлот,SU 1250,Нижнекамск,12,0,
SVO,2026-05-30,06:00,,B,122,Россия;Аэрофлот,FV 6299;SU 6299,Нижнекамск,24,0,
SVO,2026-05-30,07:15,,B,101,Россия;Аэрофлот,FV 6351;SU 6351,Нижний Новгород,12,0,
SVO,2026-05-30,12:20,,B,104,Россия;Аэрофлот,FV 6253;SU 6253,Нижний Новгород,12,0,
SVO,2026-05-30,15:25,,B,115,Аэрофлот,SU 1226,Нижний Новгород,13,0,
SVO,2026-05-30,20:30,,B,121,Россия;Аэрофлот,FV 6235;SU 6235,Нижний Новгород,9,0,
SVO,2026-05-30,22:30,,B,123,Аэрофлот,SU 1458,Новокузнецк,11,0,
SVO,2026-05-30,09:20,,B,104,Аэрофлот,SU 1460,Новосибирск,12,0,
SVO,2026-05-30,20:45,,B,104,Аэрофлот,SU 1548,Новосибирск,9,0,
SVO,2026-05-30,01:05,,B,110,Аэрофлот,SU 1306,Новосибирск,12,0,
SVO,2026-05-30,14:50,,B,110,Аэрофлот,SU 1552,Новосибирск,13,0,
SVO,2026-05-30,22:25,,B,113,Аэрофлот,SU 1464,Новосибирск,11,0,
SVO,2026-05-30,23:35,,D,13,Победа,DP 6525,Новосибирск,11,0,
SVO,2026-05-30,10:35,,B,115,Ямал,YC 190,Новый Уренгой,13,0,
SVO,2026-05-30,23:50,,C,130,Аэрофлот,SU 298,Нячанг,11,0,
SVO,2026-05-30,16:40,,C,133,Ikar,EO 3547,Нячанг,12,0,
SVO,2026-05-30,19:20,,C,133,Аэрофлот,SU 294,Нячанг,13,0,
SVO,2026-05-30,22:10,,D,1,Победа,DP 6521,Омск,11,0,
SVO,2026-05-30,22:15,,B,110,Аэрофлот,SU 1762,Омск,11,0,
SVO,2026-05-30,09:45,,B,114,Аэрофлот,SU 1688,Омск,12,0,
SVO,2026-05-30,00:40,,B,123,Аэрофлот,SU 1638,Омск,12,0,
SVO,2026-05-30,06:30,,B,104,Аэрофлот,SU 1242,Оренбург,12,0,
SVO,2026-05-30,11:55,,B,107,Россия;Аэрофлот,FV 6173;SU 6173,Оренбург,13,0,
SVO,2026-05-30,00:35,,B,113,Аэрофлот,SU 1244,Оренбург,12,0,
SVO,2026-05-30,17:50,,B,122,Аэрофлот,SU 1246,Оренбург,12,0,
SVO,2026-05-30,10:40,,B,109,Аэрофлот,SU 1060,Орск,13,0,
SVO,2026-05-30,01:05,,C,143,Аэрофлот,SU 1894,Ош,12,0,
SVO,2026-05-30,17:30,,C,125,Air China,CA 754,Пекин,12,0,
SVO,2026-05-30,19:30,,C,129,Air China,CA 910,Пекин,13,0,
SVO,2026-05-30,21:05,,C,130,Аэрофлот,SU 204,Пекин,9,0,
SVO,2026-05-30,17:15,,C,134,China Eastern Airlines,MU 2076,Пекин,12,0,
SVO,2026-05-30,18:50,,C,137,China Southern Airlines,CZ 342,Пекин,13,0,
SVO,2026-05-30,20:05,,C,138,Hainan Airlines,HU 7986,Пекин,9,0,
SVO,2026-05-30,09:25,,B,102,Аэрофлот,SU 1544,Пенза,12,0,
SVO,2026-05-30,18:30,,B,102,Россия;Аэрофлот,FV 6545;SU 6545,Пенза,13,0,
SVO,2026-05-30,23:25,,D,1,Победа,DP 6511,Пермь,11,0,
SVO,2026-05-30,20:40,,B,102,Аэрофлот,SU 1394,Пермь,9,0,
SVO,2026-05-30,13:25,,B,103,Россия;Аэрофлот,FV 6507;SU 6507,Пермь,12,0,
SVO,2026-05-30,15:15,,B,104,Аэрофлот,SU 1768,Пермь,13,0,
SVO,2026-05-30,18:35,,B,104,Россия;Аэрофлот,FV 6073;SU 6073,Пермь,13,0,
SVO,2026-05-30,11:10,,B,121,Аэрофлот,SU 1202,Пермь,13,0,
SVO,2026-05-30,08:30,,B,123,Аэрофлот,SU 1200,Пермь,12,0,
SVO,2026-05-30,00:45,,D,3,Победа,DP 5511,Пермь,12,0,
SVO,2026-05-30,16:35,,B,119,Аэрофлот,SU 1730,Петропавловск-Камчатский,12,0,
SVO,2026-05-30,19:50,,B,119,Аэрофлот,SU 1734,Петропавловск-Камчатский,13,0,
SVO,2026-05-30,19:10,,C,130,Аэрофлот,SU 284,Пхукет,13,0,
SVO,2026-05-30,11:35,,B,117,Ямал,YC 132,Салехард,13,0,
SVO,2026-05-30,18:05,,B,,Россия;Аэрофлот,FV 6077;SU 6077,Самара,13,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-30,19:05,,D,1,Победа,DP 6581,Самара,13,0,
SVO,2026-05-30,06:25,,B,105,Аэрофлот,SU 1602,Самара,12,0,
SVO,2026-05-30,08:25,,B,107,Аэрофлот,SU 1210,Самара,12,0,
SVO,2026-05-30,16:55,,B,107,Аэрофлот,SU 1214,Самара,12,0,
SVO,2026-05-30,10:05,,B,111,Аэрофлот,SU 1218,Самара,13,0,
SVO,2026-05-30,09:25,,B,112,Россия;Аэрофлот,FV 6153;SU 6153,Самара,12,0,
SVO,2026-05-30,19:55,,B,116,Аэрофлот,SU 1604,Самара,13,0,
SVO,2026-05-30,13:40,,B,122,Аэрофлот,SU 1212,Самара,12,0,
SVO,2026-05-30,13:45,,D,3,Победа,DP 6583,Самара,12,0,
SVO,2026-05-30,23:45,,C,132,Аэрофлот,SU 1984,Самарканд,11,0,
SVO,2026-05-30,20:35,,D,1,Победа,DP 6825,Санкт-Петербург,9,0,
SVO,2026-05-30,00:30,,B,101,Россия;Аэрофлот,FV 6951;SU 6951,Санкт-Петербург,12,0,
SVO,2026-05-30,01:00,,B,101,Россия;Аэрофлот,FV 6699;SU 6699,Санкт-Петербург,12,0,
SVO,2026-05-30,08:00,,B,101,Россия;Аэрофлот,FV 6127;SU 6127,Санкт-Петербург,24,0,
SVO,2026-05-30,09:00,,B,101,Россия;Аэрофлот,FV 6167;SU 6167,Санкт-Петербург,12,0,
SVO,2026-05-30,10:30,,B,101,Россия;Аэрофлот,FV 6057;SU 6057,Санкт-Петербург,13,0,
SVO,2026-05-30,11:00,,B,101,Россия;Аэрофлот,FV 6059;SU 6059,Санкт-Петербург,13,0,
SVO,2026-05-30,12:00,,B,101,Россия;Аэрофлот,FV 6243;SU 6243,Санкт-Петербург,25,0,
SVO,2026-05-30,13:00,,B,101,Россия;Аэрофлот,FV 6271;SU 6271,Санкт-Петербург,12,0,
SVO,2026-05-30,14:00,,B,101,Россия;Аэрофлот,FV 6855;SU 6855,Санкт-Петербург,25,0,
SVO,2026-05-30,15:00,,B,101,Россия;Аэрофлот,FV 6481;SU 6481,Санкт-Петербург,13,0,
SVO,2026-05-30,16:00,,B,101,Россия;Аэрофлот,FV 6497;SU 6497,Санкт-Петербург,25,0,
SVO,2026-05-30,16:30,,B,101,Россия;Аэрофлот,FV 6515;SU 6515,Санкт-Петербург,12,0,
SVO,2026-05-30,17:30,,B,101,Россия;Аэрофлот,FV 6085;SU 6085,Санкт-Петербург,12,0,
SVO,2026-05-30,18:00,,B,101,Россия;Аэрофлот,FV 6519;SU 6519,Санкт-Петербург,25,0,
SVO,2026-05-30,18:30,,B,101,Россия;Аэрофлот,FV 6089;SU 6089,Санкт-Петербург,13,0,
SVO,2026-05-30,19:00,,B,101,Россия;Аэрофлот,FV 6579;SU 6579,Санкт-Петербург,13,0,
SVO,2026-05-30,20:00,,B,101,Россия;Аэрофлот,FV 6703;SU 6703,Санкт-Петербург,22,0,
SVO,2026-05-30,20:30,,B,101,Россия;Аэрофлот,FV 6097;SU 6097,Санкт-Петербург,9,0,
SVO,2026-05-30,21:00,,B,101,Россия;Аэрофлот,FV 6705;SU 6705,Санкт-Петербург,9,0,
SVO,2026-05-30,21:30,,B,101,Россия;Аэрофлот,FV 6707;SU 6707,Санкт-Петербург,9,0,
SVO,2026-05-30,22:30,,B,101,Россия;Аэрофлот,FV 6809;SU 6809,Санкт-Петербург,11,0,
SVO,2026-05-30,23:30,,B,101,Россия;Аэрофлот,FV 6805;SU 6805,Санкт-Петербург,11,0,
SVO,2026-05-30,23:55,,B,101,Россия;Аэрофлот,FV 6807;SU 6807,Санкт-Петербург,11,0,
SVO,2026-05-30,10:00,,B,102,Россия;Аэрофлот,FV 6213;SU 6213,Санкт-Петербург,25,0,
SVO,2026-05-30,17:15,,B,113,Аэрофлот,SU 24,Санкт-Петербург,12,0,
SVO,2026-05-30,07:15,,B,116,Аэрофлот,SU 6,Санкт-Петербург,12,0,
SVO,2026-05-30,09:45,,B,121,Аэрофлот,SU 10,Санкт-Петербург,12,0,
SVO,2026-05-30,08:50,,D,3,Победа,DP 6821,Санкт-Петербург,12,0,
SVO,2026-05-30,13:55,,C,125,Аэрофлот,SU 224,Санья,12,1,"задержан в пределах суток, итогового статуса не видели"
SVO,2026-05-30,07:30,,B,102,Россия;Аэрофлот,FV 6811;SU 6811,Саранск,12,0,
SVO,2026-05-30,19:35,,B,102,Россия;Аэрофлот,FV 6827;SU 6827,Саранск,13,0,
SVO,2026-05-30,12:05,,D,1,Победа,DP 6861,Саратов,12,0,
SVO,2026-05-30,06:55,,B,102,Россия;Аэрофлот,FV 6491;SU 6491,Саратов,12,0,
SVO,2026-05-30,17:45,,B,112,Аэрофлот,SU 1358,Саратов,12,0,
SVO,2026-05-30,07:10,,D,13,Победа,DP 6863,Саратов,12,0,
SVO,2026-05-30,20:40,,C,126,China Eastern Airlines,MU 5010,Сиань,9,0,
SVO,2026-05-30,08:10,,D,1,Победа,DP 6939,Сочи,12,0,
SVO,2026-05-30,16:50,,D,1,Победа,DP 6941,Сочи,12,0,
SVO,2026-05-30,02:25,,B,102,Аэрофлот,SU 1074,Сочи,12,0,
SVO,2026-05-30,10:50,,B,102,Аэрофлот,SU 1610,Сочи,13,0,
SVO,2026-05-30,17:45,,B,102,Аэрофлот,SU 1132,Сочи,12,0,
SVO,2026-05-30,07:55,,B,104,Аэрофлот,SU 1176,Сочи,12,0,
SVO,2026-05-30,12:50,,B,108,Аэрофлот,SU 1136,Сочи,12,0,
SVO,2026-05-30,04:55,,B,109,Аэрофлот,SU 1110,Сочи,12,0,
SVO,2026-05-30,18:20,,B,111,Аэрофлот,SU 1140,Сочи,13,0,
SVO,2026-05-30,09:30,,B,113,Аэрофлот,SU 1044,Сочи,12,0,
SVO,2026-05-30,14:20,,B,114,Аэрофлот,SU 1122,Сочи,13,0,
SVO,2026-05-30,18:45,,B,115,Аэрофлот,SU 1128,Сочи,13,0,
SVO,2026-05-30,20:55,,B,115,Аэрофлот,SU 1118,Сочи,9,0,
SVO,2026-05-30,09:55,,B,116,Аэрофлот,SU 1138,Сочи,12,0,
SVO,2026-05-30,07:25,,B,117,Аэрофлот,SU 1152,Сочи,12,0,
SVO,2026-05-30,15:45,,B,122,Аэрофлот,SU 1124,Сочи,13,0,
SVO,2026-05-30,14:40,,B,123,Аэрофлот,SU 1040,Сочи,13,0,
SVO,2026-05-30,16:20,,B,123,Аэрофлот,SU 1070,Сочи,12,0,
SVO,2026-05-30,19:15,,B,123,Аэрофлот,SU 1130,Сочи,13,0,
SVO,2026-05-30,11:05,,D,3,Победа,DP 6943,Сочи,13,0,
SVO,2026-05-30,15:10,,B,107,Аэрофлот,SU 1364,Ставрополь,13,0,
SVO,2026-05-30,07:45,,B,121,Аэрофлот,SU 1366,Ставрополь,12,0,
SVO,2026-05-30,12:30,,D,3,Победа,DP 6919,Ставрополь,12,0,
SVO,2026-05-30,21:15,,C,131,Аэрофлот,SU 2132,Стамбул,9,0,
SVO,2026-05-30,01:00,,C,134,Аэрофлот,SU 2170,Стамбул,12,0,
SVO,2026-05-30,08:45,,C,136,Аэрофлот,SU 2136,Стамбул,12,0,
SVO,2026-05-30,10:45,,C,136,Аэрофлот,SU 2130,Стамбул,13,0,
SVO,2026-05-30,07:20,,C,138,Аэрофлот,SU 2172,Стамбул,12,0,
SVO,2026-05-30,16:45,,C,140,Аэрофлот,SU 2134,Стамбул,12,0,
SVO,2026-05-30,23:25,,C,141,Аэрофлот,SU 2138,Стамбул,11,0,
SVO,2026-05-30,15:00,,C,144,Southwind Airlines,2S 84,Стамбул,13,0,
SVO,2026-05-30,21:40,,B,103,Аэрофлот,SU 1510,Сургут,9,0,
SVO,2026-05-30,01:40,,B,115,Аэрофлот,SU 1512,Сургут,12,0,
SVO,2026-05-30,07:40,,C,143,Ikar;Nordwind,EO 1293;N4 1293,Сухум,12,0,
SVO,2026-05-30,06:20,,B,101,Россия;Аэрофлот,FV 6405;SU 6405,Сыктывкар,12,0,
SVO,2026-05-30,14:20,,B,104,Россия;Аэрофлот,FV 6387;SU 6387,Сыктывкар,13,0,
SVO,2026-05-30,17:25,,B,115,Россия;Аэрофлот,FV 6407;SU 6407,Сыктывкар,12,0,
SVO,2026-05-30,14:50,,C,129,Centrum Air,C6 402,Ташкент,13,0,
SVO,2026-05-30,21:50,,C,130,Аэрофлот,SU 1890,Ташкент,9,0,
SVO,2026-05-30,12:30,,C,138,Аэрофлот,SU 1974,Ташкент,12,0,
SVO,2026-05-30,19:40,,C,140,Аэрофлот,SU 1870,Ташкент,13,0,
SVO,2026-05-30,08:55,,B,103,Аэрофлот,SU 1538,Томск,12,0,
SVO,2026-05-30,23:00,,B,106,Аэрофлот,SU 1530,Томск,11,0,
SVO,2026-05-30,00:35,,B,102,Аэрофлот,SU 1568,Тюмень,12,0,
SVO,2026-05-30,14:10,,B,103,Россия;Аэрофлот,FV 6141;SU 6141,Тюмень,13,0,
SVO,2026-05-30,23:40,,B,111,Россия;Аэрофлот,FV 6365;SU 6365,Тюмень,11,0,
SVO,2026-05-30,08:30,,B,117,Аэрофлот,SU 1504,Тюмень,12,0,
SVO,2026-05-30,23:55,,D,3,Победа,DP 6561,Тюмень,11,0,
SVO,2026-05-30,21:05,,B,118,Аэрофлот,SU 1454,Улан-Удэ,9,0,
SVO,2026-05-30,19:00,,B,102,Россия;Аэрофлот,FV 6079;SU 6079,Ульяновск,13,0,
SVO,2026-05-30,06:00,,B,117,Россия;Аэрофлот,FV 6075;SU 6075,Ульяновск,24,0,
SVO,2026-05-30,21:55,,C,144,Air China,CA 714,Урумчи,9,0,
SVO,2026-05-30,00:25,,D,1,Победа,DP 5501,Уфа,12,0,
SVO,2026-05-30,23:45,,D,1,Победа,DP 6501,Уфа,11,0,
SVO,2026-05-30,12:15,,B,102,Россия;Аэрофлот,FV 6535;SU 6535,Уфа,12,0,
SVO,2026-05-30,10:15,,B,107,Аэрофлот,SU 1262,Уфа,13,0,
SVO,2026-05-30,20:50,,B,111,Аэрофлот,SU 1260,Уфа,9,0,
SVO,2026-05-30,15:50,,B,114,Аэрофлот,SU 1258,Уфа,13,0,
SVO,2026-05-30,14:30,,B,117,Аэрофлот,SU 1232,Уфа,13,0,
SVO,2026-05-30,00:05,,B,121,Аэрофлот,SU 1424,Уфа,12,0,
SVO,2026-05-30,11:40,,B,122,Аэрофлот,SU 1234,Уфа,13,0,
SVO,2026-05-30,12:40,,B,117,Северсталь,D2 333,Ухта,12,0,
SVO,2026-05-30,23:05,,B,102,Аэрофлот,SU 5806,Хабаровск,11,0,
SVO,2026-05-30,17:20,,B,103,Россия;Аэрофлот,FV 6287;SU 6287,Хабаровск,12,0,
SVO,2026-05-30,21:10,,B,107,Аэрофлот,SU 1714,Хабаровск,9,0,
SVO,2026-05-30,14:25,,C,134,Hainan Airlines,HU 766,Хайкоу,13,0,
SVO,2026-05-30,01:00,,B,114,Аэрофлот,SU 1382,Ханты-Мансийск,12,0,
SVO,2026-05-30,00:45,,C,137,Россия;Аэрофлот,FV 5953;SU 5953,Хургада,12,0,
SVO,2026-05-30,11:05,,C,137,Аэрофлот,SU 432,Хургада,13,0,
SVO,2026-05-30,14:55,,C,141,Almasria universal airlines,UJ 708,Хургада,13,0,
SVO,2026-05-30,08:20,,C,144,Аэрофлот,SU 422,Хургада,12,0,
SVO,2026-05-30,20:35,,C,134,Beijing Capital Airlines;Hainan Airlines,JD 496;HU 8298,Циндао,9,0,
SVO,2026-05-30,21:05,,B,121,Аэрофлот,SU 1586,Чебоксары,9,0,
SVO,2026-05-30,08:25,,D,13,Победа,DP 6807,Чебоксары,12,0,
SVO,2026-05-30,12:10,,D,13,Победа,DP 6817,Чебоксары,12,0,
SVO,2026-05-30,20:00,,D,13,Победа,DP 6815,Чебоксары,22,0,
SVO,2026-05-30,10:50,,B,,Аэрофлот;Аврора,SU 8227;HZ 8259;SU 8259;SU 8257;SU 8226;SU 8239;SU 8249;SU 8225;SU 8240;SU 8222;SU 8217;SU 8244;SU 8238;SU 8218;SU 8231;SU 8215;SU 8206;SU 8209;SU 8223;SU 8204;SU 8205;SU 8207;SU 8258;SU 8229;SU 8245;SU 8233;SU 8250;SU 8254;SU 8216;SU 8242;SU 8214;SU 8255;SU 8230;SU 8210;SU 8248;SU 8201;SU 8234;SU 8202;SU 8253;SU 8212;SU 8203;SU 8241;SU 8228;SU 8237;SU 8221;SU 8236;SU 8251;SU 8200;SU 8211;SU 8247;SU 8252;SU 8246;SU 8220;SU 8256;SU 8235;SU 8224;SU 8232;SU 8208;SU 8243;SU 8219;SU 8213,Челябинск,767,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-30,12:25,,B,101,Россия;Аэрофлот,FV 6193;SU 6193,Челябинск,12,0,
SVO,2026-05-30,21:45,,B,104,Аэрофлот,SU 1420,Челябинск,9,0,
SVO,2026-05-30,01:30,,B,108,Аэрофлот,SU 1426,Челябинск,12,0,
SVO,2026-05-30,00:30,,B,111,Аэрофлот,SU 1092,Челябинск,12,0,
SVO,2026-05-30,16:25,,B,118,Аэрофлот,SU 1422,Челябинск,12,0,
SVO,2026-05-30,07:00,,B,120,Аэрофлот,SU 1534,Челябинск,12,0,
SVO,2026-05-30,23:35,,D,14,Победа,DP 6569,Челябинск,11,0,
SVO,2026-05-30,21:55,,B,101,Северсталь,D2 154,Череповец,9,0,
SVO,2026-05-30,22:20,,C,142,Sichuan Airlines,3U 3888,Чэнду,11,0,
SVO,2026-05-30,20:25,,C,125,China Eastern Airlines,MU 6020,Шанхай,9,0,
SVO,2026-05-30,19:05,,C,142,China Eastern Airlines,MU 592,Шанхай,13,0,
SVO,2026-05-30,16:50,,C,145,China Eastern Airlines,MU 248,Шанхай,12,0,
SVO,2026-05-30,20:00,,C,145,Аэрофлот,SU 208,Шанхай,22,0,
SVO,2026-05-30,07:20,,C,126,Аэрофлот,SU 426,Шарм-эль-Шейх,12,0,
SVO,2026-05-30,12:20,,C,139,Аэрофлот,SU 430,Шарм-эль-Шейх,12,0,
SVO,2026-05-30,14:30,,C,140,Almasria universal airlines,UJ 618,Шарм-эль-Шейх,13,0,
SVO,2026-05-30,02:40,,C,141,Аэрофлот,SU 428,Шарм-эль-Шейх,12,0,
SVO,2026-05-30,07:30,,C,145,Аэрофлот,SU 438,Шарм-эль-Шейх,12,0,
SVO,2026-05-30,23:10,,C,134,China Southern Airlines,CZ 8372,Шэньчжэнь,11,0,
SVO,2026-05-30,17:10,,B,102,Аэрофлот,SU 1744,Южно-Сахалинск,12,0,
VKO,2026-05-30,09:50,,A,18,SCAT,DV 810,Алматы,12,0,
VKO,2026-05-30,21:50,,A,20,SCAT,DV 816,Алматы,9,0,
VKO,2026-05-30,05:05,,A,21,Ajet,VF 588,Анкара,10,0,
VKO,2026-05-30,15:35,,A,18,Azur Air,ZF 3013,Анталья,13,0,
VKO,2026-05-30,01:35,,A,19,Turkish Airlines,TK 3061,Анталья,4,0,
VKO,2026-05-30,14:20,,A,19,Azur Air,ZF 3007,Анталья,13,0,
VKO,2026-05-30,08:00,,A,19A,Победа,DP 839,Анталья,17,0,
VKO,2026-05-30,01:50,,A,20,Turkish Airlines,TK 3003,Анталья,4,1,"задержан в пределах суток, итогового статуса не видели"
VKO,2026-05-30,14:00,,A,20A,Turkish Airlines,TK 3047,Анталья,25,0,
VKO,2026-05-30,10:30,,A,21,ЮТэйр,UT 783,Анталья,13,0,
VKO,2026-05-30,13:30,,A,21A,Turkish Airlines,TK 1232;TK 3013,Анталья,24,0,
VKO,2026-05-30,16:30,,A,22A,Azur Air,ZF 3001,Анталья,12,0,
VKO,2026-05-30,01:20,,A,23,Pegasus,PC 1577,Анталья,4,0,
VKO,2026-05-30,13:20,,A,23,Azur Air,ZF 3005,Анталья,12,0,
VKO,2026-05-30,02:20,,A,24,Turkish Airlines,TK 3037,Анталья,6,0,
VKO,2026-05-30,01:10,,A,25,Turkish Airlines,TK 212,Анталья,4,0,
VKO,2026-05-30,23:50,,A,25,Pegasus,PC 1581,Анталья,10,0,
VKO,2026-05-30,01:45,,A,26,Turkish Airlines,TK 218,Анталья,4,0,
VKO,2026-05-30,02:05,,A,26,Turkish Airlines,TK 3015,Анталья,6,0,
VKO,2026-05-30,13:45,,A,26,Turkish Airlines,TK 3025,Анталья,12,0,
VKO,2026-05-30,09:30,,A,26A,Победа,DP 859,Анталья,12,0,
VKO,2026-05-30,23:40,,A,20,SCAT,DV 814,Астана,10,0,
VKO,2026-05-30,13:10,,A,,Iraqi Airways,IA 242,Багдад,12,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
VKO,2026-05-30,01:00,,A,18,S7 Airlines;Азербайджан Хава Йоллары,S7 4139;J2 810,Баку,8,0,
VKO,2026-05-30,09:50,,A,20,ЮТэйр,UT 745,Баку,12,0,
VKO,2026-05-30,23:05,,A,29,Азербайджан Хава Йоллары,J2 804,Баку,10,0,
VKO,2026-05-30,09:45,,A,28,Азимут,A4 7053,Батуми,12,0,
VKO,2026-05-30,23:45,,A,28,Азимут,A4 7153,Батуми,10,0,
VKO,2026-05-30,21:25,,A,,Якутия,R3 9997,Благовещенск,9,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-30,02:55,,A,18,Turkish Airlines,TK 3155,Бодрум,6,0,
VKO,2026-05-30,07:40,,A,18,Azur Air,ZF 511,Бодрум,5,0,
VKO,2026-05-30,05:30,,A,22,Pegasus,PC 1457,Бодрум,10,0,
VKO,2026-05-30,22:15,,A,12A,ЮВТ Аэро,RT 304,Бугульма,10,0,
VKO,2026-05-30,22:25,,A,20A,ЮТэйр,UT 807,Бухара,10,0,
VKO,2026-05-30,21:35,,A,24,Uzbekistan Airways,HY 9608,Бухара,9,0,
VKO,2026-05-30,18:05,,A,14A,Победа,DP 197,Владикавказ,13,0,
VKO,2026-05-30,11:15,,A,11A,Вологодское авиапредприятие,,Вологда,13,0,
VKO,2026-05-30,07:45,,A,24A,Победа,DP 835,Газипаша,5,0,
VKO,2026-05-30,10:30,,A,15,ЮТэйр;Алроса,UT 397;6R 4397,Геленджик,13,0,
VKO,2026-05-30,20:00,,A,08,ЮТэйр;Белавиа,UT 399;B2 2299,Грозный,22,0,
VKO,2026-05-30,01:10,,A,16,ЮТэйр;Алроса;Белавиа,UT 355;6R 4355;B2 2265,Грозный,4,0,
VKO,2026-05-30,09:00,,A,23A,Победа,DP 855,Гюмри,12,0,
VKO,2026-05-30,05:45,,A,20A,ЮТэйр,UT 743,Гянджа,10,0,
VKO,2026-05-30,10:20,,A,29,Азербайджан Хава Йоллары,J2 5829,Гянджа,13,0,
VKO,2026-05-30,00:35,,A,,Azur Air,ZF 411,Даламан,4,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-30,01:45,,A,26,Turkish Airlines,TK 3179,Даламан,4,1,"задержан в пределах суток, итогового статуса не видели"
VKO,2026-05-30,07:20,,A,30,Pegasus,PC 1459,Даламан,5,0,
VKO,2026-05-30,16:15,,A,26,Flydubai;Emirates,FZ 990;EK 2311,Дубай,12,0,
VKO,2026-05-30,01:20,,A,29,Flydubai;Emirates,FZ 988;EK 2323,Дубай,4,0,
VKO,2026-05-30,07:50,,A,21,ЮТэйр,UT 801,Душанбе,5,0,
VKO,2026-05-30,23:55,,A,14A,Победа,DP 407,Екатеринбург,10,0,
VKO,2026-05-30,09:40,,A,,FLYONE Armenia,3F 322,Ереван,12,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
VKO,2026-05-30,18:40,,A,,FLYONE Armenia,3F 326,Ереван,13,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
VKO,2026-05-30,14:30,,A,18A,Азимут,A4 7029,Ереван,13,0,
VKO,2026-05-30,20:50,,A,19,ЮТэйр,UT 785,Ереван,9,0,
VKO,2026-05-30,02:30,,A,20A,FLYONE Armenia,3F 324,Ереван,6,0,
VKO,2026-05-30,01:45,,A,27,Pegasus,PC 1522,Измир,4,0,
VKO,2026-05-30,10:20,,A,12,ЮТэйр,UT 575,Краснодар,13,0,
VKO,2026-05-30,07:35,,A,12A,Победа,DP 157,Краснодар,5,0,
VKO,2026-05-30,15:55,,A,12A,Победа,DP 159,Краснодар,13,0,
VKO,2026-05-30,21:25,,A,13,ЮТэйр;Белавиа,UT 571;B2 2271,Красноярск,9,0,
VKO,2026-05-30,23:55,,A,13,ЮТэйр;Белавиа,UT 559;B2 2259,Махачкала,10,0,
VKO,2026-05-30,15:10,,A,14A,Победа,DP 189,Махачкала,13,0,
VKO,2026-05-30,00:25,,A,,ЮТэйр,UT 573,Минеральные Воды,4,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-30,08:35,,A,14A,Победа,DP 169,Минеральные Воды,12,0,
VKO,2026-05-30,10:00,,A,16,ЮТэйр;Алроса;Белавиа,UT 373;6R 4373;B2 2273,Минеральные Воды,25,0,
VKO,2026-05-30,11:00,,A,23A,Победа,DP 767,Минск,13,0,
VKO,2026-05-30,17:05,,A,29,Белавиа;ЮТэйр,B2 980;UT 4980,Минск,12,0,
VKO,2026-05-30,12:40,,A,10,Газпромавиа,4G 913,Надым,12,0,
VKO,2026-05-30,09:50,,A,23,Uzbekistan Airways,HY 9620,Наманган,12,0,
VKO,2026-05-30,17:00,,A,24,ЮТэйр,UT 763,Нахичевань,12,0,
VKO,2026-05-30,10:05,,A,10,ЮТэйр;Белавиа,UT 455;B2 2255,Ноябрьск,13,0,
VKO,2026-05-30,01:30,,A,25A,Победа,DP 731,Нукус,4,0,
