airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,snapshots_seen,review,review_reason
SVO,2026-05-28,07:30,,D,,DP 6911Победа,,Минеральные Воды,3,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,08:35,,D,1,DP 6915Победа,,Минеральные Воды,12,0,
SVO,2026-05-28,19:35,,B,102,Аэрофлот,SU 1314,Минеральные Воды,12,0,
SVO,2026-05-28,12:10,,B,107,SU 1028Аэрофлот,,Минеральные Воды,12,0,
SVO,2026-05-28,09:35,,B,117,SU 1348Аэрофлот,,Минеральные Воды,12,0,
SVO,2026-05-28,08:10,,B,121,SU 1304Аэрофлот,,Минеральные Воды,12,0,
SVO,2026-05-28,13:25,,B,122,SU 1310Аэрофлот,,Минеральные Воды,12,0,
SVO,2026-05-28,15:35,,B,122,SU 1300Аэрофлот;Аэрофлот,SU 1300,Минеральные Воды,13,1,исчез из табло на статусе boarding
SVO,2026-05-28,10:25,,B,123,SU 1312Аэрофлот,,Минеральные Воды,11,0,
SVO,2026-05-28,13:20,,D,3,DP 6913Победа,,Минеральные Воды,12,0,
SVO,2026-05-28,16:35,,D,3,Победа,DP 6909,Минеральные Воды,12,0,
SVO,2026-05-28,00:20,,C,,SU 1834Аэрофлот,,Минск,1,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,15:00,,C,,Аэрофлот,SU 1836,Минск,5,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,22:05,,C,129,Белавиа,B2 978,Минск,13,0,
SVO,2026-05-28,18:40,,C,130,Аэрофлот,SU 1832,Минск,12,0,
SVO,2026-05-28,20:25,,C,132,Аэрофлот,SU 1844,Минск,12,0,
SVO,2026-05-28,09:50,,C,140,B2 976Белавиа,,Минск,12,0,
SVO,2026-05-28,12:15,,C,140,SU 1842Аэрофлот,,Минск,12,0,
SVO,2026-05-28,23:15,,C,142,Белавиа,B2 916,Минск,13,0,
SVO,2026-05-28,15:00,,C,143,SU 1836Аэрофлот,,Минск,8,0,
SVO,2026-05-28,09:10,,C,145,SU 1830Аэрофлот,,Минск,12,0,
SVO,2026-05-28,18:55,,C,144,Белавиа,B2 914,Могилёв,12,0,
SVO,2026-05-28,06:10,,B,,SU 1318Аэрофлот,,Мурманск,3,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,15:10,,B,,Аэрофлот,SU 1324,Мурманск,5,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,18:35,,D,1,Победа,DP 6855,Мурманск,12,0,
SVO,2026-05-28,11:30,,B,103,SU 6477Россия;Аэрофлот,FV 6477,Мурманск,11,0,
SVO,2026-05-28,19:50,,B,103,Аэрофлот,SU 1322,Мурманск,12,0,
SVO,2026-05-28,17:55,,B,106,Аэрофлот,SU 1326,Мурманск,12,1,исчез из табло на статусе boarding
SVO,2026-05-28,15:10,,B,118,SU 1324Аэрофлот,,Мурманск,8,1,исчез из табло на статусе boarding
SVO,2026-05-28,08:15,,D,13,DP 6901Победа,,Нальчик,12,0,
SVO,2026-05-28,22:55,,B,108,Аэрофлот,SU 1646,Нижневартовск,13,0,
SVO,2026-05-28,06:00,,B,,SU 6299Россия;Аэрофлот,FV 6299,Нижнекамск,3,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,14:40,,B,,Аэрофлот,SU 1680,Нижнекамск,5,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,14:40,,B,104,SU 1680Аэрофлот,,Нижнекамск,8,0,
SVO,2026-05-28,15:55,,D,3,DP 6845Победа;Победа,DP 6845,Нижнекамск,13,1,исчез из табло на статусе boarding
SVO,2026-05-28,07:15,,B,,SU 6351Россия;Аэрофлот,FV 6351,Нижний Новгород,3,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,20:30,,B,103,Россия;Аэрофлот,FV 6235;SU 6235,Нижний Новгород,12,0,
SVO,2026-05-28,15:25,,B,117,SU 1226Аэрофлот;Аэрофлот,SU 1226,Нижний Новгород,13,1,исчез из табло на статусе boarding
SVO,2026-05-28,17:55,,B,117,Россия;Аэрофлот,FV 6349;SU 6349,Нижний Новгород,12,1,исчез из табло на статусе boarding
SVO,2026-05-28,12:20,,B,119,SU 6253Россия;Аэрофлот,FV 6253,Нижний Новгород,12,0,
SVO,2026-05-28,22:30,,B,121,Аэрофлот,SU 1458,Новокузнецк,13,0,
SVO,2026-05-28,01:05,,B,,SU 1306Аэрофлот,,Новосибирск,1,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,23:30,,D,1,Победа,DP 6525,Новосибирск,13,0,
SVO,2026-05-28,09:10,,B,104,SU 1460Аэрофлот,,Новосибирск,12,0,
SVO,2026-05-28,20:45,,B,110,Аэрофлот,SU 1548,Новосибирск,12,0,
SVO,2026-05-28,22:25,,B,117,Аэрофлот,SU 1464,Новосибирск,13,0,
SVO,2026-05-28,10:35,,B,113,YC 190Ямал,,Новый Уренгой,11,0,
SVO,2026-05-28,19:20,,C,131,Аэрофлот,SU 294,Нячанг,12,0,
SVO,2026-05-28,00:40,,B,,SU 1638Аэрофлот,,Омск,1,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,09:45,,B,103,SU 1688Аэрофлот,,Омск,12,0,
SVO,2026-05-28,22:15,,B,112,Аэрофлот,SU 1762,Омск,13,0,
SVO,2026-05-28,22:00,,D,3,Победа,DP 6521,Омск,25,0,
SVO,2026-05-28,00:35,,B,,SU 1244Аэрофлот,,Оренбург,1,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,06:30,,B,,SU 1242Аэрофлот,,Оренбург,3,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,17:50,,B,102,Аэрофлот,SU 1246,Оренбург,12,0,
SVO,2026-05-28,11:55,,B,104,SU 6173Россия;Аэрофлот,FV 6173,Оренбург,11,1,исчез из табло на статусе boarding
SVO,2026-05-28,10:40,,B,111,SU 1060Аэрофлот,,Орск,11,0,
SVO,2026-05-28,19:30,,C,125,Air China,CA 910,Пекин,12,0,
SVO,2026-05-28,17:30,,C,129,Air China,CA 754,Пекин,12,0,
SVO,2026-05-28,21:05,,C,133,Аэрофлот,SU 204,Пекин,12,0,
SVO,2026-05-28,18:50,,C,134,China Southern Airlines,CZ 342,Пекин,12,0,
SVO,2026-05-28,20:05,,C,138,Hainan Airlines,HU 7986,Пекин,12,0,
SVO,2026-05-28,17:15,,C,145,China Eastern Airlines,MU 2076,Пекин,12,0,
SVO,2026-05-28,18:25,,B,113,Россия;Аэрофлот,FV 6545;SU 6545,Пенза,12,0,
SVO,2026-05-28,09:25,,B,121,SU 1544Аэрофлот,,Пенза,12,0,
SVO,2026-05-28,00:50,,D,,DP 6515Победа,,Пермь,1,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,11:10,,B,102,SU 1202Аэрофлот,,Пермь,11,0,
SVO,2026-05-28,13:25,,B,103,SU 6507Россия;Аэрофлот,FV 6507,Пермь,12,0,
SVO,2026-05-28,20:40,,B,104,Аэрофлот,SU 1394,Пермь,12,0,
SVO,2026-05-28,08:30,,B,108,SU 1200Аэрофлот,,Пермь,12,0,
SVO,2026-05-28,15:15,,B,112,SU 1768Аэрофлот;Аэрофлот,SU 1768,Пермь,13,1,исчез из табло на статусе boarding
SVO,2026-05-28,18:35,,B,112,Россия;Аэрофлот,FV 6073;SU 6073,Пермь,12,0,
SVO,2026-05-28,23:50,,D,13,Победа,DP 6513,Пермь,13,1,исчез из табло на статусе boarding
SVO,2026-05-28,23:30,,D,3,Победа,DP 6511,Пермь,13,0,
SVO,2026-05-28,22:20,,B,102,Аэрофлот,SU 1738,Петропавловск-Камчатский,13,0,
SVO,2026-05-28,19:50,,B,104,Аэрофлот,SU 1734,Петропавловск-Камчатский,12,0,
SVO,2026-05-28,16:35,,B,110,Аэрофлот,SU 1730,Петропавловск-Камчатский,12,0,
SVO,2026-05-28,19:10,,C,132,Аэрофлот,SU 284,Пхукет,12,0,
SVO,2026-05-28,11:30,,B,106,YC 232Ямал,,Салехард,11,0,
SVO,2026-05-28,06:25,,B,,SU 6061Россия;Аэрофлот,FV 6061,Самара,3,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:05,,B,,SU 1218Аэрофлот,,Самара,11,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,15:40,,D,1,DP 6583Победа;Победа,DP 6583,Самара,13,1,исчез из табло на статусе boarding
SVO,2026-05-28,19:10,,D,1,Победа,DP 6581,Самара,12,1,исчез из табло на статусе boarding
SVO,2026-05-28,09:25,,B,101,SU 6153Россия;Аэрофлот,FV 6153,Самара,12,0,
SVO,2026-05-28,13:40,,B,104,SU 1212Аэрофлот,,Самара,12,0,
SVO,2026-05-28,16:55,,B,104,Аэрофлот,SU 1214,Самара,12,0,
SVO,2026-05-28,08:25,,B,114,SU 1210Аэрофлот,,Самара,12,0,
SVO,2026-05-28,18:05,,B,121,Аэрофлот,SU 1606,Самара,12,0,
SVO,2026-05-28,19:55,,B,122,Аэрофлот,SU 1604,Самара,12,1,исчез из табло на статусе boarding
SVO,2026-05-28,00:30,,B,,SU 6951Россия;Аэрофлот,FV 6951,Санкт-Петербург,1,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,01:00,,B,,SU 6699Россия;Аэрофлот,FV 6699,Санкт-Петербург,1,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,07:15,,B,,SU 6Аэрофлот,,Санкт-Петербург,3,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,14:00,,B,,Россия;Аэрофлот,FV 6855;SU 6855,Санкт-Петербург,5,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,15:00,,B,,Россия;Аэрофлот,FV 6481;SU 6481,Санкт-Петербург,5,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,08:00,,B,101,SU 6127Россия;Аэрофлот,FV 6127,Санкт-Петербург,15,0,
SVO,2026-05-28,09:00,,B,101,SU 6167Россия;Аэрофлот,FV 6167,Санкт-Петербург,12,0,
SVO,2026-05-28,10:00,,B,101,SU 6213Россия;Аэрофлот,FV 6213,Санкт-Петербург,23,0,
SVO,2026-05-28,10:30,,B,101,SU 6057Россия;Аэрофлот,FV 6057,Санкт-Петербург,11,0,
SVO,2026-05-28,11:00,,B,101,SU 6059Россия;Аэрофлот,FV 6059,Санкт-Петербург,11,0,
SVO,2026-05-28,12:00,,B,101,SU 6243Россия;Аэрофлот,FV 6243,Санкт-Петербург,23,0,
SVO,2026-05-28,14:00,,B,101,SU 6855Россия;Аэрофлот,FV 6855,Санкт-Петербург,20,0,
SVO,2026-05-28,15:00,,B,101,SU 6481Россия;Аэрофлот,FV 6481,Санкт-Петербург,8,0,
SVO,2026-05-28,16:00,,B,101,SU 6497Россия;Аэрофлот;Россия,FV 6497;SU 6497,Санкт-Петербург,25,1,исчез из табло на статусе boarding
SVO,2026-05-28,17:30,,B,101,Россия;Аэрофлот,FV 6085;SU 6085,Санкт-Петербург,12,0,
SVO,2026-05-28,18:00,,B,101,Россия;Аэрофлот,FV 6519;SU 6519,Санкт-Петербург,24,0,
SVO,2026-05-28,18:30,,B,101,Россия;Аэрофлот,FV 6089;SU 6089,Санкт-Петербург,12,0,
SVO,2026-05-28,19:30,,B,101,Россия;Аэрофлот,FV 6093;SU 6093,Санкт-Петербург,12,0,
SVO,2026-05-28,20:00,,B,101,Россия;Аэрофлот,FV 6703;SU 6703,Санкт-Петербург,24,0,
SVO,2026-05-28,20:30,,B,101,Россия;Аэрофлот,FV 6097;SU 6097,Санкт-Петербург,12,0,
SVO,2026-05-28,21:30,,B,101,Россия;Аэрофлот,FV 6707;SU 6707,Санкт-Петербург,12,0,
SVO,2026-05-28,22:30,,B,101,Россия;Аэрофлот,FV 6809;SU 6809,Санкт-Петербург,13,0,
SVO,2026-05-28,23:30,,B,101,Россия;Аэрофлот,FV 6805;SU 6805,Санкт-Петербург,13,0,
SVO,2026-05-28,16:30,,B,103,Россия;Аэрофлот,FV 6515;SU 6515,Санкт-Петербург,12,0,
SVO,2026-05-28,21:00,,B,107,Аэрофлот,SU 28,Санкт-Петербург,12,0,
SVO,2026-05-28,09:45,,B,113,SU 10Аэрофлот,,Санкт-Петербург,12,0,
SVO,2026-05-28,17:15,,B,115,Аэрофлот,SU 24,Санкт-Петербург,12,0,
SVO,2026-05-28,19:00,,B,115,Россия;Аэрофлот,FV 6579;SU 6579,Санкт-Петербург,12,1,"задержан в пределах суток, итогового статуса не видели"
SVO,2026-05-28,19:15,,B,119,Аэрофлот,SU 26,Санкт-Петербург,12,0,
SVO,2026-05-28,08:50,,D,3,DP 6821Победа,,Санкт-Петербург,12,0,
SVO,2026-05-28,20:35,,D,3,Победа,DP 6825,Санкт-Петербург,12,0,
SVO,2026-05-28,07:30,,B,,SU 6811Россия;Аэрофлот,FV 6811,Саранск,3,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,19:35,,B,113,Россия;Аэрофлот,FV 6827;SU 6827,Саранск,12,0,
SVO,2026-05-28,06:55,,B,,SU 6491Россия;Аэрофлот,FV 6491,Саратов,3,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,07:10,,D,,DP 6863Победа,,Саратов,3,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,17:45,,B,104,Аэрофлот,SU 1358,Саратов,12,0,
SVO,2026-05-28,19:25,,B,117,Россия;Аэрофлот,FV 6489;SU 6489,Саратов,12,0,
SVO,2026-05-28,12:30,,D,3,DP 6861Победа,,Саратов,12,0,
SVO,2026-05-28,20:40,,C,129,China Eastern Airlines,MU 5010,Сиань,12,0,
SVO,2026-05-28,14:20,,B,,Аэрофлот,SU 1122,Сочи,5,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,14:40,,B,,Аэрофлот,SU 1040,Сочи,5,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,08:05,,D,1,DP 6939Победа,,Сочи,12,0,
SVO,2026-05-28,14:40,,B,102,SU 1040Аэрофлот,,Сочи,8,0,
SVO,2026-05-28,20:55,,B,102,Аэрофлот,SU 1118,Сочи,12,0,
SVO,2026-05-28,18:20,,B,103,Аэрофлот,SU 1140,Сочи,12,0,
SVO,2026-05-28,09:50,,B,104,SU 1138Аэрофлот,,Сочи,12,0,
SVO,2026-05-28,18:45,,B,104,Аэрофлот,SU 1128,Сочи,12,0,
SVO,2026-05-28,15:45,,B,105,SU 1124Аэрофлот;Аэрофлот,SU 1124,Сочи,13,1,исчез из табло на статусе boarding
SVO,2026-05-28,07:55,,B,106,SU 1176Аэрофлот,,Сочи,3,1,исчез из табло на статусе boarding
SVO,2026-05-28,14:20,,B,106,SU 1122Аэрофлот,,Сочи,8,0,
SVO,2026-05-28,09:30,,B,109,SU 1044Аэрофлот,,Сочи,12,0,
SVO,2026-05-28,08:35,,B,111,SU 1132Аэрофлот,,Сочи,12,0,
SVO,2026-05-28,12:50,,B,116,SU 1136Аэрофлот,,Сочи,12,0,
SVO,2026-05-28,19:20,,B,116,Аэрофлот,SU 1130,Сочи,12,0,
SVO,2026-05-28,16:50,,D,13,Победа,DP 6941,Сочи,12,0,
SVO,2026-05-28,11:05,,D,3,DP 6943Победа,,Сочи,11,0,
SVO,2026-05-28,15:10,,B,,Аэрофлот,SU 1364,Ставрополь,5,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,07:45,,B,104,SU 1366Аэрофлот,,Ставрополь,3,0,
SVO,2026-05-28,15:10,,B,116,SU 1364Аэрофлот,,Ставрополь,8,1,исчез из табло на статусе boarding
SVO,2026-05-28,11:40,,D,13,DP 6919Победа,,Ставрополь,11,1,исчез из табло на статусе boarding
SVO,2026-05-28,01:00,,C,,SU 2170Аэрофлот,,Стамбул,1,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,07:20,,C,,SU 2172Аэрофлот,,Стамбул,3,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:45,,C,127,SU 2130Аэрофлот,,Стамбул,11,0,
SVO,2026-05-28,08:45,,C,128,SU 2136Аэрофлот,,Стамбул,12,0,
SVO,2026-05-28,16:40,,C,132,Аэрофлот,SU 2134,Стамбул,12,0,
SVO,2026-05-28,23:25,,C,139,Аэрофлот,SU 2138,Стамбул,13,0,
SVO,2026-05-28,15:00,,C,141,2S 84Southwind Airlines;Southwind Airlines,2S 84,Стамбул,13,0,
SVO,2026-05-28,21:15,,C,141,Аэрофлот,SU 2132,Стамбул,12,0,
SVO,2026-05-28,06:30,,B,,SU 1516Аэрофлот,,Сургут,3,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,21:40,,B,104,Аэрофлот,SU 1510,Сургут,12,0,
SVO,2026-05-28,01:40,,B,122,SU 1512Аэрофлот,,Сургут,1,1,исчез из табло на статусе boarding
SVO,2026-05-28,13:05,,C,124,N4 1293Nordwind,,Сухум,12,0,
SVO,2026-05-28,06:20,,B,,SU 6405Россия;Аэрофлот,FV 6405,Сыктывкар,3,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,17:25,,B,103,Россия;Аэрофлот,FV 6407;SU 6407,Сыктывкар,12,0,
SVO,2026-05-28,07:10,,C,,SU 1872Аэрофлот,,Ташкент,3,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,19:40,,C,133,Аэрофлот,SU 1870,Ташкент,12,0,
SVO,2026-05-28,08:55,,C,139,C6 402Centrum Air,,Ташкент,12,0,
SVO,2026-05-28,12:30,,C,143,SU 1974Аэрофлот,,Ташкент,12,0,
SVO,2026-05-28,11:10,,C,129,W5 99Mahan Airlines,,Тегеран,11,0,
SVO,2026-05-28,08:55,,B,103,SU 1538Аэрофлот,,Томск,12,0,
SVO,2026-05-28,23:00,,B,105,Аэрофлот,SU 1530,Томск,13,0,
SVO,2026-05-28,00:35,,B,,SU 1568Аэрофлот,,Тюмень,1,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,14:10,,B,103,SU 6141Россия;Аэрофлот;Россия,FV 6141;SU 6141,Тюмень,13,1,исчез из табло на статусе boarding
SVO,2026-05-28,23:40,,B,107,Россия;Аэрофлот,FV 6365;SU 6365,Тюмень,13,0,
SVO,2026-05-28,08:30,,B,120,SU 1504Аэрофлот,,Тюмень,12,0,
SVO,2026-05-28,23:55,,D,3,Победа,DP 6561,Тюмень,13,1,исчез из табло на статусе boarding
SVO,2026-05-28,21:05,,B,119,Аэрофлот,SU 1454,Улан-Удэ,12,0,
SVO,2026-05-28,06:00,,B,107,SU 6075Россия;Аэрофлот,FV 6075,Ульяновск,3,1,исчез из табло на статусе boarding
SVO,2026-05-28,19:00,,B,108,Россия;Аэрофлот,FV 6079;SU 6079,Ульяновск,12,1,исчез из табло на статусе boarding
SVO,2026-05-28,21:55,,C,144,Air China,CA 714,Урумчи,12,1,исчез из табло на статусе boarding
SVO,2026-05-28,00:05,,B,,SU 1424Аэрофлот,,Уфа,1,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,14:30,,B,,Аэрофлот,SU 1232,Уфа,5,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,12:15,,B,103,SU 6535Россия;Аэрофлот,FV 6535,Уфа,12,0,
SVO,2026-05-28,10:20,,B,119,SU 1262Аэрофлот,,Уфа,11,0,
SVO,2026-05-28,11:40,,B,120,SU 1234Аэрофлот,,Уфа,11,0,
SVO,2026-05-28,14:30,,B,120,SU 1232Аэрофлот,,Уфа,8,0,
SVO,2026-05-28,20:50,,B,120,Аэрофлот,SU 1260,Уфа,12,0,
SVO,2026-05-28,15:50,,B,123,SU 1258Аэрофлот;Аэрофлот,SU 1258,Уфа,13,1,исчез из табло на статусе boarding
SVO,2026-05-28,23:50,,D,17,Победа,DP 6501,Уфа,13,0,
SVO,2026-05-28,13:40,,B,119,D2 333Северсталь,,Ухта,12,0,
SVO,2026-05-28,21:10,,B,103,Аэрофлот,SU 1714,Хабаровск,12,0,
SVO,2026-05-28,17:20,,B,111,Россия;Аэрофлот,FV 6287;SU 6287,Хабаровск,12,0,
SVO,2026-05-28,23:05,,B,111,Аэрофлот,SU 5806,Хабаровск,13,0,
SVO,2026-05-28,15:55,,B,114,SU 1722Аэрофлот;Аэрофлот,SU 1722,Хабаровск,13,1,исчез из табло на статусе boarding
SVO,2026-05-28,01:00,,B,,SU 1382Аэрофлот,,Ханты-Мансийск,1,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,01:25,,C,127,SU 424Аэрофлот,,Хургада,1,1,исчез из табло на статусе boarding
SVO,2026-05-28,08:20,,C,136,SU 422Аэрофлот,,Хургада,12,0,
SVO,2026-05-28,12:25,,C,141,SU 420Аэрофлот,,Хургада,12,0,
SVO,2026-05-28,21:20,,C,142,Beijing Capital Airlines;Hainan Airlines,JD 496;HU 8298,Циндао,12,0,
SVO,2026-05-28,13:10,,D,1,DP 6817Победа,,Чебоксары,12,0,
SVO,2026-05-28,20:00,,D,1,Победа,DP 6815,Чебоксары,24,0,
SVO,2026-05-28,20:50,,B,105,Аэрофлот,SU 1586,Чебоксары,12,0,
SVO,2026-05-28,08:20,,D,3,DP 6807Победа,,Чебоксары,12,0,
SVO,2026-05-28,00:30,,B,,SU 1092Аэрофлот,,Челябинск,1,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,07:00,,B,,SU 1534Аэрофлот,,Челябинск,3,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8257;HZ 8259,Челябинск,7,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8248Аэрофлот;SU 8200Аэрофлот;SU 8224Аэрофлот;SU 8247Аэрофлот;SU 8223Аэрофлот;SU 8235Аэрофлот;SU 8201Аэрофлот;SU 8227Аэрофлот;SU 8206Аэрофлот;SU 8238Аэрофлот;SU 8225Аэрофлот;SU 8241Аэрофлот;SU 8208Аэрофлот;SU 8243Аэрофлот;SU 8212Аэрофлот;SU 8220Аэрофлот;SU 8215Аэрофлот;SU 8258Аэрофлот;SU 8250Аэрофлот;SU 8256Аэрофлот;SU 8228Аэрофлот;SU 8249Аэрофлот;SU 8221Аэрофлот;SU 8240Аэрофлот;SU 8230Аэрофлот;SU 8203Аэрофлот;SU 8236Аэрофлот;SU 8216Аэрофлот;SU 8226Аэрофлот;SU 8207Аэрофлот;SU 8252Аэрофлот;SU 8222Аэрофлот;SU 8234Аэрофлот;SU 8239Аэрофлот;SU 8209Аэрофлот;SU 8254Аэрофлот;SU 8213Аэрофлот;SU 8211Аэрофлот;SU 8244Аэрофлот;SU 8214Аэрофлот;SU 8233Аэрофлот;SU 8204Аэрофлот;SU 8231Аэрофлот;SU 8245Аэрофлот;SU 8217Аэрофлот;SU 8251Аэрофлот;SU 8237Аэрофлот;SU 8219Аэрофлот;SU 8242Аэрофлот;SU 8218Аэрофлот;SU 8232Аэрофлот;SU 8202Аэрофлот;SU 8246Аэрофлот;SU 8210Аэрофлот;SU 8253Аэрофлот;SU 8229Аэрофлот;SU 8255Аэрофлот;SU 8205Аэрофлот;SU 8257Аэрофлот,,Челябинск,407,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8230;HZ 8259,Челябинск,2,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8242;HZ 8259,Челябинск,7,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8247;HZ 8259,Челябинск,2,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,HZ 8259Аэрофлот;Аэрофлот;Аврора,SU 8231;SU 8259,Челябинск,2,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,HZ 8259Аэрофлот;Аэрофлот;Аврора,SU 8201;SU 8259,Челябинск,2,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8229;HZ 8259,Челябинск,4,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8200;HZ 8259,Челябинск,5,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8223;HZ 8259,Челябинск,3,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8241;HZ 8259,Челябинск,5,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8211;HZ 8259,Челябинск,3,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8214;HZ 8259,Челябинск,3,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8221;HZ 8259,Челябинск,4,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,HZ 8259Аэрофлот;Аэрофлот;Аврора,SU 8236;SU 8259,Челябинск,1,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8205;HZ 8259,Челябинск,3,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8250;HZ 8259,Челябинск,3,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,HZ 8259Аэрофлот;Аэрофлот;Аврора,SU 8212;SU 8259,Челябинск,1,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8224;HZ 8259,Челябинск,4,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8204;HZ 8259,Челябинск,4,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8202;HZ 8259,Челябинск,4,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8218;HZ 8259,Челябинск,4,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,HZ 8259Аэрофлот;Аэрофлот;Аврора,SU 8234;SU 8259,Челябинск,2,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
